ID: GO:0016020
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
0	8	PREF	MEMBRANE	embrane
1486	1494	PREF	MEMBRANE	embrane
2748	2756	PREF	MEMBRANE	embrane
4017	4025	PREF	MEMBRANE	embrane
4046	4054	PREF	MEMBRANE	embrane
11586	11594	PREF	MEMBRANE	embrane
15418	15426	PREF	MEMBRANE	embrane
15500	15508	PREF	MEMBRANE	embrane
15637	15645	PREF	MEMBRANE	embrane
20486	20494	PREF	MEMBRANE	embrane
22235	22243	PREF	MEMBRANE	embrane
23371	23379	PREF	MEMBRANE	embrane
23731	23739	PREF	MEMBRANE	embrane
25037	25045	PREF	MEMBRANE	embrane
25261	25269	PREF	MEMBRANE	embrane
25441	25449	PREF	MEMBRANE	embrane
32127	32135	PREF	MEMBRANE	embrane
ID: GO:0005623
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
98	102	PREF	CELL	ell
802	806	PREF	CELL	ell
3450	3454	PREF	CELL	ell
3730	3734	PREF	CELL	ell
3882	3886	PREF	CELL	ell
4204	4208	PREF	CELL	ell
4265	4269	PREF	CELL	ell
4455	4459	PREF	CELL	ell
4801	4805	PREF	CELL	ell
5014	5018	PREF	CELL	ell
5792	5796	PREF	CELL	ell
5998	6002	PREF	CELL	ell
7985	7989	PREF	CELL	ell
8010	8014	PREF	CELL	ell
12775	12779	PREF	CELL	ell
13143	13147	PREF	CELL	ell
16299	16303	PREF	CELL	ell
18361	18365	PREF	CELL	ell
19218	19222	PREF	CELL	ell
21412	21416	PREF	CELL	ell
25762	25766	PREF	CELL	ell
26951	26955	PREF	CELL	ell
28739	28743	PREF	CELL	ell
28758	28762	PREF	CELL	ell
29204	29208	PREF	CELL	ell
30305	30309	PREF	CELL	ell
32049	32053	PREF	CELL	ell
34974	34978	PREF	CELL	ell
35269	35273	PREF	CELL	ell
35982	35986	PREF	CELL	ell
36144	36148	PREF	CELL	ell
36342	36346	PREF	CELL	ell
36603	36607	PREF	CELL	ell
ID: GO:0016467
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
368	380	SYN	ATP SYNTHASE	TP synthase
2299	2311	SYN	ATP SYNTHASE	TP synthase
12085	12097	SYN	ATP SYNTHASE	TP synthase
ID: GO:0016468
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
368	380	SYN	ATP SYNTHASE	TP synthase
2299	2311	SYN	ATP SYNTHASE	TP synthase
12085	12097	SYN	ATP SYNTHASE	TP synthase
ID: GO:0004239
