StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
317	321	GO:0005623	cell	CELL	PREF
322	326	GO:0005623	cell	CELL	PREF
330	334	GO:0005623	cell	CELL	PREF
1229	1237	GO:0016020	membrane	MEMBRANE	PREF
1453	1466	GO:0009566	fertilization	FERTILIZATION	PREF
1468	1478	GO:0007519	myogenesis	MYOGENESIS	SYN
1468	1478	GO:0048740	myogenesis	MYOGENESIS	SYN
1483	1495	GO:0022008	neurogenesis	NEUROGENESIS	PREF
1499	1510	GO:0006508	proteolysis	PROTEOLYSIS	PREF
1599	1612	GO:0005576	extracellular	EXTRACELLULAR	SYN
1624	1632	GO:0016020	membrane	MEMBRANE	PREF
1639	1645	GO:0040007	growth	GROWTH	PREF
1763	1771	GO:0001906	necrosis	NECROSIS	SYN
1763	1771	GO:0070265	necrosis	NECROSIS	SYN
1763	1771	GO:0008219	necrosis	NECROSIS	SYN
1763	1771	GO:0019835	necrosis	NECROSIS	SYN
1763	1771	GO:0008220	necrosis	NECROSIS	SYN
1799	1806	GO:0005488	binding	BINDING	PREF
1817	1823	GO:0040007	growth	GROWTH	PREF
1807	1830	GO:0005154	epidermal growth factor	EPIDERMAL GROWTH FACTOR	SYN
1836	1842	GO:0040007	growth	GROWTH	PREF
1873	1879	GO:0040007	growth	GROWTH	PREF
1860	1892	GO:0005154	transforming growth factor alpha	TRANSFORMING GROWTH FACTOR ALPHA	SYN
1967	1980	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
1967	1980	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
1967	1980	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
2026	2032	GO:0040007	growth	GROWTH	PREF
2075	2079	GO:0005623	cell	CELL	PREF
2080	2084	GO:0005623	cell	CELL	PREF
2088	2092	GO:0005623	cell	CELL	PREF
2088	2108	GO:0007160	cell-matrix adhesion	CELL-MATRIX ADHESION	PREF
2228	2232	GO:0005623	cell	CELL	PREF
2228	2241	GO:0007155	cell adhesion	CELL ADHESION	PREF
2366	2373	GO:0005488	binding	BINDING	PREF
2553	2563	GO:0004175	proteinase	PROTEINASE	SYN
2898	2905	GO:0003675	protein	PROTEIN	SYN
2926	2930	GO:0005623	cell	CELL	PREF
2926	2938	GO:0009986	cell surface	CELL SURFACE	PREF
3200	3204	GO:0005623	cell	CELL	PREF
3205	3209	GO:0005623	cell	CELL	PREF
3213	3217	GO:0005623	cell	CELL	PREF
3366	3379	GO:0005576	extracellular	EXTRACELLULAR	SYN
3442	3449	GO:0005488	binding	BINDING	PREF
3433	3449	GO:0005178	integrin binding	INTEGRIN BINDING	PREF
3893	3917	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
4070	4077	GO:0003675	protein	PROTEIN	SYN
4124	4131	GO:0003675	protein	PROTEIN	SYN
4194	4201	GO:0003675	protein	PROTEIN	SYN
4387	4394	GO:0003675	protein	PROTEIN	SYN
4437	4444	GO:0003675	protein	PROTEIN	SYN
4525	4533	GO:0019815	antibody	ANTIBODY	SYN
4525	4533	GO:0042571	antibody	ANTIBODY	SYN
4525	4533	GO:0003823	antibody	ANTIBODY	SYN
4589	4596	GO:0003675	protein	PROTEIN	SYN
5523	5536	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
5523	5536	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
5523	5536	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
6284	6287	GO:0005562	RNA	RNA	SYN
6448	6457	GO:0009058	formation	FORMATION	SYN
6984	6988	GO:0005623	cell	CELL	PREF
7028	7032	GO:0005623	cell	CELL	PREF
7125	7134	GO:0009058	formation	FORMATION	SYN
7210	7214	GO:0005623	cell	CELL	PREF
7210	7224	GO:0016477	cell migration	CELL MIGRATION	PREF
7270	7279	GO:0009058	formation	FORMATION	SYN
7310	7317	GO:0003675	protein	PROTEIN	SYN
7708	7717	GO:0009058	formation	FORMATION	SYN
7701	7717	GO:0032288	myelin formation	MYELIN FORMATION	SYN
7956	7960	GO:0005623	cell	CELL	PREF
7970	7981	GO:0042552	myelination	MYELINATION	PREF
8285	8296	GO:0042552	myelination	MYELINATION	PREF
8555	8559	GO:0005623	cell	CELL	PREF
8937	8945	GO:0045292	splicing	SPLICING	SYN
10060	10063	GO:0005574	DNA	DNA	SYN
11446	11450	GO:0005623	cell	CELL	PREF
11546	11550	GO:0005623	cell	CELL	PREF
11604	11618	GO:0042552	myelinogenesis	MYELINOGENESIS	SYN
12272	12289	GO:0007420	brain development	BRAIN DEVELOPMENT	PREF
12278	12289	GO:0032502	development	DEVELOPMENT	SYN
12379	12385	GO:0016538	cyclin	CYCLIN	SYN
12389	12392	GO:0043514	p35	P35	SYN
12389	12392	GO:0070745	p35	P35	SYN
12424	12442	GO:0001764	neuronal migration	NEURONAL MIGRATION	SYN
12471	12478	GO:0003675	protein	PROTEIN	SYN
12499	12503	GO:0005623	cell	CELL	PREF
12499	12511	GO:0009986	cell surface	CELL SURFACE	PREF
12544	12548	GO:0005623	cell	CELL	PREF
12549	12553	GO:0005623	cell	CELL	PREF
12557	12561	GO:0005623	cell	CELL	PREF
12648	12666	GO:0001764	neuronal migration	NEURONAL MIGRATION	SYN
12847	12865	GO:0001764	neuronal migration	NEURONAL MIGRATION	SYN
13048	13057	GO:0007585	breathing	BREATHING	SYN
13095	13106	GO:0007585	respiration	RESPIRATION	SYN
13095	13106	GO:0045333	respiration	RESPIRATION	SYN
13277	13284	GO:0003675	protein	PROTEIN	SYN
13495	13506	GO:0007585	respiration	RESPIRATION	SYN
13495	13506	GO:0045333	respiration	RESPIRATION	SYN
13807	13816	GO:0009058	formation	FORMATION	SYN
13800	13816	GO:0032288	myelin formation	MYELIN FORMATION	SYN
13999	14003	GO:0005623	cell	CELL	PREF
14205	14209	GO:0005623	cell	CELL	PREF
14245	14254	GO:0009058	formation	FORMATION	SYN
14238	14254	GO:0032288	myelin formation	MYELIN FORMATION	SYN
14311	14315	GO:0005623	cell	CELL	PREF
14303	14331	GO:0014037	Schwann cell differentiation	SCHWANN CELL DIFFERENTIATION	PREF
14311	14331	GO:0030154	cell differentiation	CELL DIFFERENTIATION	PREF
14625	14629	GO:0005623	cell	CELL	PREF
14664	14673	GO:0009058	formation	FORMATION	SYN
14657	14673	GO:0032288	myelin formation	MYELIN FORMATION	SYN
14740	14749	GO:0009058	formation	FORMATION	SYN
14733	14749	GO:0032288	myelin formation	MYELIN FORMATION	SYN
14930	14939	GO:0009058	formation	FORMATION	SYN
14923	14939	GO:0032288	myelin formation	MYELIN FORMATION	SYN
15032	15036	GO:0005623	cell	CELL	PREF
15166	15175	GO:0009058	formation	FORMATION	SYN
15159	15175	GO:0032288	myelin formation	MYELIN FORMATION	SYN
15451	15460	GO:0009058	formation	FORMATION	SYN
15444	15460	GO:0032288	myelin formation	MYELIN FORMATION	SYN
15974	15992	GO:0003674	molecular function	MOLECULAR FUNCTION	SYN
16184	16187	GO:0005574	DNA	DNA	SYN
16285	16288	GO:0005574	DNA	DNA	SYN
16562	16565	GO:0005574	DNA	DNA	SYN
16925	16928	GO:0005574	DNA	DNA	SYN
17170	17173	GO:0005574	DNA	DNA	SYN
17422	17426	GO:0005623	cell	CELL	PREF
17694	17697	GO:0005574	DNA	DNA	SYN
17800	17803	GO:0005574	DNA	DNA	SYN
17914	17922	GO:0019815	Antibody	ANTIBODY	SYN
17914	17922	GO:0042571	Antibody	ANTIBODY	SYN
17914	17922	GO:0003823	Antibody	ANTIBODY	SYN
17970	17977	GO:0003675	protein	PROTEIN	SYN
18133	18140	GO:0003675	protein	PROTEIN	SYN
18244	18251	GO:0003675	protein	PROTEIN	SYN
18436	18443	GO:0003675	protein	PROTEIN	SYN
18483	18490	GO:0003675	protein	PROTEIN	SYN
18525	18528	GO:1990116	Rad	RAD	SYN
18702	18710	GO:0019815	antibody	ANTIBODY	SYN
18702	18710	GO:0042571	antibody	ANTIBODY	SYN
18702	18710	GO:0003823	antibody	ANTIBODY	SYN
18816	18824	GO:0019815	antibody	ANTIBODY	SYN
18816	18824	GO:0042571	antibody	ANTIBODY	SYN
18816	18824	GO:0003823	antibody	ANTIBODY	SYN
18935	18942	GO:0003675	protein	PROTEIN	SYN
19126	19130	GO:0005623	cell	CELL	PREF
19131	19136	GO:0019835	lysis	LYSIS	SYN
19260	19264	GO:0005623	cell	CELL	PREF
19374	19382	GO:0016020	membrane	MEMBRANE	PREF
19428	19436	GO:0019815	antibody	ANTIBODY	SYN
19428	19436	GO:0042571	antibody	ANTIBODY	SYN
19428	19436	GO:0003823	antibody	ANTIBODY	SYN
19569	19577	GO:0019815	antibody	ANTIBODY	SYN
19569	19577	GO:0042571	antibody	ANTIBODY	SYN
19569	19577	GO:0003823	antibody	ANTIBODY	SYN
19673	19677	GO:0005623	cell	CELL	PREF
19882	19885	GO:0003904	pre	PRE	SYN
20425	20428	GO:0003904	pre	PRE	SYN
20833	20836	GO:0005020	kit	KIT	SYN
21029	21032	GO:0005574	DNA	DNA	SYN
21103	21111	GO:0045292	splicing	SPLICING	SYN
21197	21210	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
21197	21210	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
23161	23164	GO:0005562	RNA	RNA	SYN
23263	23266	GO:0005562	RNA	RNA	SYN
23495	23498	GO:0005562	RNA	RNA	SYN
23527	23530	GO:0005562	RNA	RNA	SYN
24035	24043	GO:0019815	antibody	ANTIBODY	SYN
24035	24043	GO:0042571	antibody	ANTIBODY	SYN
24035	24043	GO:0003823	antibody	ANTIBODY	SYN
24035	24054	GO:0002377	antibody production	ANTIBODY PRODUCTION	SYN
25189	25192	GO:0005574	DNA	DNA	SYN
25207	25210	GO:0005574	DNA	DNA	SYN
25446	25453	GO:0003675	protein	PROTEIN	SYN
25555	25563	GO:0019815	antibody	ANTIBODY	SYN
25555	25563	GO:0042571	antibody	ANTIBODY	SYN
25555	25563	GO:0003823	antibody	ANTIBODY	SYN
26753	26761	GO:0019815	antibody	ANTIBODY	SYN
26753	26761	GO:0042571	antibody	ANTIBODY	SYN
26753	26761	GO:0003823	antibody	ANTIBODY	SYN
28261	28264	GO:0005574	DNA	DNA	SYN
28341	28344	GO:0005574	DNA	DNA	SYN
