ID: GO:0005202
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
18	26	SYN	COLLAGEN	ollagen
243	251	SYN	COLLAGEN	ollagen
515	523	SYN	COLLAGEN	ollagen
1323	1331	SYN	COLLAGEN	ollagen
1623	1631	SYN	COLLAGEN	ollagen
5776	5784	SYN	COLLAGEN	ollagen
17787	17795	SYN	COLLAGEN	ollagen
17821	17829	SYN	COLLAGEN	ollagen
18738	18746	SYN	COLLAGEN	ollagen
18808	18816	SYN	COLLAGEN	ollagen
19094	19102	SYN	COLLAGEN	ollagen
19931	19939	SYN	COLLAGEN	ollagen
ID: GO:0005694
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
997	1007	PREF	CHROMOSOME	hromosome
1232	1242	PREF	CHROMOSOME	hromosome
1374	1384	PREF	CHROMOSOME	hromosome
7339	7349	PREF	CHROMOSOME	hromosome
11623	11633	PREF	CHROMOSOME	hromosome
11956	11966	PREF	CHROMOSOME	hromosome
12063	12073	PREF	CHROMOSOME	hromosome
14586	14596	PREF	CHROMOSOME	hromosome
14657	14667	PREF	CHROMOSOME	hromosome
14805	14815	PREF	CHROMOSOME	hromosome
15381	15391	PREF	CHROMOSOME	hromosome
15574	15584	PREF	CHROMOSOME	hromosome
15663	15673	PREF	CHROMOSOME	hromosome
15742	15752	PREF	CHROMOSOME	hromosome
15876	15886	PREF	CHROMOSOME	hromosome
15993	16003	PREF	CHROMOSOME	hromosome
16217	16227	PREF	CHROMOSOME	hromosome
16336	16346	PREF	CHROMOSOME	hromosome
16410	16420	PREF	CHROMOSOME	hromosome
16548	16558	PREF	CHROMOSOME	hromosome
16835	16845	PREF	CHROMOSOME	hromosome
17592	17602	PREF	CHROMOSOME	hromosome
17621	17631	PREF	CHROMOSOME	hromosome
17650	17660	PREF	CHROMOSOME	hromosome
18866	18876	PREF	CHROMOSOME	hromosome
ID: GO:0019815
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1340	1348	SYN	ANTIBODY	ntibody
9116	9124	SYN	ANTIBODY	ntibody
12030	12038	SYN	ANTIBODY	ntibody
15349	15357	SYN	ANTIBODY	ntibody
18831	18839	SYN	ANTIBODY	ntibody
ID: GO:0042571
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1340	1348	SYN	ANTIBODY	ntibody
9116	9124	SYN	ANTIBODY	ntibody
12030	12038	SYN	ANTIBODY	ntibody
15349	15357	SYN	ANTIBODY	ntibody
18831	18839	SYN	ANTIBODY	ntibody
ID: GO:0003823
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1340	1348	SYN	ANTIBODY	ntibody
9116	9124	SYN	ANTIBODY	ntibody
12030	12038	SYN	ANTIBODY	ntibody
15349	15357	SYN	ANTIBODY	ntibody
18831	18839	SYN	ANTIBODY	ntibody
ID: GO:0005148
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3491	3500	SYN	PROLACTIN	rolactin
ID: GO:0000003
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
5108	5120	PREF	REPRODUCTION	eproduction
12494	12506	PREF	REPRODUCTION	eproduction
ID: GO:1990277
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
5343	5349	SYN	MATING	ating
5447	5453	SYN	MATING	ating
5559	5565	SYN	MATING	ating
ID: GO:0007618
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
5343	5349	PREF	MATING	ating
5447	5453	PREF	MATING	ating
5559	5565	PREF	MATING	ating
ID: GO:0009291
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
5343	5349	SYN	MATING	ating
5447	5453	SYN	MATING	ating
5559	5565	SYN	MATING	ating
ID: GO:0000747
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
5343	5349	SYN	MATING	ating
5447	5453	SYN	MATING	ating
5559	5565	SYN	MATING	ating
ID: GO:0046776
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
5471	5503	SYN	MAJOR HISTOCOMPATIBILITY COMPLEX	ajor histocompatibility complex
17874	17906	SYN	MAJOR HISTOCOMPATIBILITY COMPLEX	ajor histocompatibility complex
ID: GO:0006954
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
6457	6469	SYN	INFLAMMATION	nflammation
6505	6517	SYN	INFLAMMATION	nflammation
16039	16051	SYN	INFLAMMATION	nflammation
ID: GO:0005574
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
6971	6974	SYN	DNA	NA
7067	7070	SYN	DNA	NA
7477	7480	SYN	DNA	NA
7710	7713	SYN	DNA	NA
7799	7802	SYN	DNA	NA
ID: GO:0000806
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
7337	7349	PREF	Y CHROMOSOME	 chromosome
ID: GO:0003887
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
7706	7724	SYN	TAQ DNA POLYMERASE	aq DNA Polymerase
ID: GO:0004239
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
8261	8264	SYN	MAP	ap
8449	8452	SYN	MAP	ap
8486	8489	SYN	MAP	ap
ID: GO:0004617
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
9086	9090	SYN	SERA	era
9135	9139	SYN	SERA	era
9394	9398	SYN	SERA	era
9442	9446	SYN	SERA	era
ID: GO:0032502
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
11268	11279	SYN	DEVELOPMENT	evelopment
ID: GO:0033736
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
11705	11708	SYN	LOD	OD
11742	11745	SYN	LOD	OD
11773	11776	SYN	LOD	OD
11802	11805	SYN	LOD	OD
11845	11848	SYN	LOD	OD
17839	17842	SYN	LOD	OD
ID: GO:0002377
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
