StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
42	52	GO:0007599	hemostasis	HEMOSTASIS	PREF
481	491	GO:0007599	hemostasis	HEMOSTASIS	PREF
552	562	GO:0007599	hemostasis	HEMOSTASIS	PREF
753	763	GO:0007599	hemostasis	HEMOSTASIS	PREF
989	999	GO:0007599	hemostasis	HEMOSTASIS	PREF
1080	1090	GO:0005694	chromosome	CHROMOSOME	PREF
1443	1454	GO:0050817	Coagulation	COAGULATION	PREF
1504	1512	GO:0005202	collagen	COLLAGEN	SYN
1565	1575	GO:0005694	chromosome	CHROMOSOME	PREF
1828	1838	GO:0005694	chromosome	CHROMOSOME	PREF
2119	2129	GO:0005694	chromosome	CHROMOSOME	PREF
2791	2800	GO:0009058	formation	FORMATION	SYN
3183	3194	GO:0050817	coagulation	COAGULATION	PREF
3837	3846	GO:0009058	formation	FORMATION	SYN
3851	3856	GO:0019835	lysis	LYSIS	SYN
4539	4548	GO:0009058	formation	FORMATION	SYN
4553	4558	GO:0019835	lysis	LYSIS	SYN
4608	4628	GO:0070527	platelet aggregation	PLATELET AGGREGATION	PREF
4630	4641	GO:0050817	coagulation	COAGULATION	PREF
4913	4923	GO:0005694	chromosome	CHROMOSOME	PREF
5205	5215	GO:0005694	chromosome	CHROMOSOME	PREF
5483	5493	GO:0005694	chromosome	CHROMOSOME	PREF
5518	5528	GO:0005694	chromosome	CHROMOSOME	PREF
5674	5684	GO:0005694	chromosome	CHROMOSOME	PREF
6014	6022	GO:0007610	behavior	BEHAVIOR	PREF
6376	6387	GO:0050817	coagulation	COAGULATION	PREF
6392	6404	GO:0042730	fibrinolysis	FIBRINOLYSIS	PREF
6539	6550	GO:0050817	coagulation	COAGULATION	PREF
6554	6574	GO:0070527	platelet aggregation	PLATELET AGGREGATION	PREF
8000	8007	GO:0003675	protein	PROTEIN	SYN
8278	8287	GO:0009058	formation	FORMATION	SYN
8451	8458	GO:0031430	midline	MIDLINE	SYN
9832	9843	GO:0050817	Coagulation	COAGULATION	PREF
9866	9876	GO:0005577	fibrinogen	FIBRINOGEN	SYN
9866	9876	GO:0008001	fibrinogen	FIBRINOGEN	SYN
10133	10147	GO:0003804	thromboplastin	THROMBOPLASTIN	SYN
10211	10222	GO:0050817	Coagulation	COAGULATION	PREF
10457	10465	GO:0019815	antibody	ANTIBODY	SYN
10457	10465	GO:0042571	antibody	ANTIBODY	SYN
10457	10465	GO:0003823	antibody	ANTIBODY	SYN
10636	10647	GO:0009056	degradation	DEGRADATION	SYN
10859	10867	GO:0019815	antibody	ANTIBODY	SYN
10859	10867	GO:0042571	antibody	ANTIBODY	SYN
10859	10867	GO:0003823	antibody	ANTIBODY	SYN
10913	10923	GO:0005577	fibrinogen	FIBRINOGEN	SYN
