StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
118	125	GO:0003675	protein	PROTEIN	SYN
205	221	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
210	221	GO:0032502	development	DEVELOPMENT	SYN
579	595	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
584	595	GO:0032502	development	DEVELOPMENT	SYN
1108	1117	GO:0023052	signaling	SIGNALING	PREF
1147	1161	GO:0051216	chondrogenesis	CHONDROGENESIS	SYN
1508	1520	GO:0001503	osteogenesis	OSTEOGENESIS	SYN
1548	1557	GO:0023052	signaling	SIGNALING	PREF
1651	1660	GO:0009058	formation	FORMATION	SYN
1997	2008	GO:0032502	development	DEVELOPMENT	SYN
2614	2625	GO:0032502	development	DEVELOPMENT	SYN
2856	2865	GO:0023052	signaling	SIGNALING	PREF
2906	2912	GO:0040007	growth	GROWTH	PREF
3005	3019	GO:0001503	bone formation	BONE FORMATION	SYN
3010	3019	GO:0009058	formation	FORMATION	SYN
3221	3234	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
3338	3354	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
3343	3354	GO:0032502	development	DEVELOPMENT	SYN
3446	3450	GO:0005623	cell	CELL	PREF
3561	3577	GO:0060173	limb development	LIMB DEVELOPMENT	PREF
3566	3577	GO:0032502	development	DEVELOPMENT	SYN
3591	3600	GO:0023052	signaling	SIGNALING	PREF
3780	3789	GO:0023052	signaling	SIGNALING	PREF
4537	4546	GO:0023052	signaling	SIGNALING	PREF
5538	5547	GO:0023052	signaling	SIGNALING	PREF
6182	6191	GO:0023052	signaling	SIGNALING	PREF
6517	6526	GO:0023052	signaling	SIGNALING	PREF
7453	7462	GO:0023052	signaling	SIGNALING	PREF
7700	7706	GO:0040007	growth	GROWTH	PREF
7689	7713	GO:0005104	fibroblast growth factor	FIBROBLAST GROWTH FACTOR	SYN
7689	7724	GO:0090269	fibroblast growth factor production	FIBROBLAST GROWTH FACTOR PRODUCTION	PREF
7767	7770	GO:0070914	AER	AER	SYN
7929	7935	GO:0040007	growth	GROWTH	PREF
7918	7942	GO:0005104	fibroblast growth factor	FIBROBLAST GROWTH FACTOR	SYN
7967	7970	GO:0070914	AER	AER	SYN
8014	8017	GO:0070914	AER	AER	SYN
8035	8044	GO:0023052	signaling	SIGNALING	PREF
8229	8232	GO:0070914	AER	AER	SYN
8247	8256	GO:0023052	signaling	SIGNALING	PREF
