ID: GO:0003675
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
211	218	SYN	PROTEIN	rotein
2370	2377	SYN	PROTEIN	rotein
3607	3614	SYN	PROTEIN	rotein
10317	10324	SYN	PROTEIN	rotein
15972	15979	SYN	PROTEIN	rotein
16665	16672	SYN	PROTEIN	rotein
18058	18065	SYN	PROTEIN	rotein
20413	20420	SYN	PROTEIN	rotein
21510	21517	SYN	PROTEIN	rotein
21755	21762	SYN	PROTEIN	rotein
21785	21792	SYN	PROTEIN	rotein
22750	22757	SYN	PROTEIN	rotein
31173	31180	SYN	PROTEIN	rotein
34953	34960	SYN	PROTEIN	rotein
37933	37940	SYN	PROTEIN	rotein
47121	47128	SYN	PROTEIN	rotein
47363	47370	SYN	PROTEIN	rotein
47448	47455	SYN	PROTEIN	rotein
47619	47626	SYN	PROTEIN	rotein
47893	47900	SYN	PROTEIN	rotein
51083	51090	SYN	PROTEIN	rotein
55816	55823	SYN	PROTEIN	rotein
56023	56030	SYN	PROTEIN	rotein
56056	56063	SYN	PROTEIN	rotein
60673	60680	SYN	PROTEIN	rotein
60865	60872	SYN	PROTEIN	rotein
60988	60995	SYN	PROTEIN	rotein
61180	61187	SYN	PROTEIN	rotein
66513	66520	SYN	PROTEIN	rotein
66900	66907	SYN	PROTEIN	rotein
66967	66974	SYN	PROTEIN	rotein
ID: GO:0032502
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
282	293	SYN	DEVELOPMENT	evelopment
447	458	SYN	DEVELOPMENT	evelopment
4151	4162	SYN	DEVELOPMENT	evelopment
4602	4613	SYN	DEVELOPMENT	evelopment
49307	49318	SYN	DEVELOPMENT	evelopment
50315	50326	SYN	DEVELOPMENT	evelopment
56598	56609	SYN	DEVELOPMENT	evelopment
ID: GO:0009058
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1220	1229	SYN	SYNTHESIS	ynthesis
1306	1315	SYN	FORMATION	ormation
1468	1477	SYN	SYNTHESIS	ynthesis
1523	1532	SYN	FORMATION	ormation
23710	23719	SYN	SYNTHESIS	ynthesis
24241	24250	SYN	SYNTHESIS	ynthesis
25538	25547	SYN	SYNTHESIS	ynthesis
25748	25757	SYN	FORMATION	ormation
25896	25905	SYN	FORMATION	ormation
27687	27696	SYN	FORMATION	ormation
27919	27928	SYN	FORMATION	ormation
41249	41258	SYN	FORMATION	ormation
42896	42905	SYN	FORMATION	ormation
47782	47791	SYN	SYNTHESIS	ynthesis
49124	49133	SYN	SYNTHESIS	ynthesis
49597	49606	SYN	SYNTHESIS	ynthesis
50204	50213	SYN	FORMATION	ormation
53525	53534	SYN	FORMATION	ormation
54674	54683	SYN	FORMATION	ormation
54828	54837	SYN	FORMATION	ormation
62892	62901	SYN	FORMATION	ormation
64506	64515	SYN	SYNTHESIS	ynthesis
ID: GO:0019815
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
2801	2809	SYN	ANTIBODY	ntibody
3250	3258	SYN	ANTIBODY	ntibody
12643	12651	SYN	ANTIBODY	ntibody
16481	16489	SYN	ANTIBODY	ntibody
16525	16533	SYN	ANTIBODY	ntibody
16878	16886	SYN	ANTIBODY	ntibody
17248	17256	SYN	ANTIBODY	ntibody
17822	17830	SYN	ANTIBODY	ntibody
18192	18200	SYN	ANTIBODY	ntibody
21682	21690	SYN	ANTIBODY	ntibody
21805	21813	SYN	ANTIBODY	ntibody
44691	44699	SYN	ANTIBODY	ntibody
45119	45127	SYN	ANTIBODY	ntibody
45486	45494	SYN	ANTIBODY	ntibody
45763	45771	SYN	ANTIBODY	ntibody
46329	46337	SYN	ANTIBODY	ntibody
46416	46424	SYN	ANTIBODY	ntibody
50690	50698	SYN	ANTIBODY	ntibody
53925	53933	SYN	ANTIBODY	ntibody
59280	59288	SYN	ANTIBODY	ntibody
59318	59326	SYN	ANTIBODY	ntibody
60632	60640	SYN	ANTIBODY	ntibody
61124	61132	SYN	ANTIBODY	ntibody
65164	65172	SYN	ANTIBODY	ntibody
66414	66422	SYN	ANTIBODY	ntibody
ID: GO:0042571
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
2801	2809	SYN	ANTIBODY	ntibody
3250	3258	SYN	ANTIBODY	ntibody
12643	12651	SYN	ANTIBODY	ntibody
16481	16489	SYN	ANTIBODY	ntibody
16525	16533	SYN	ANTIBODY	ntibody
16878	16886	SYN	ANTIBODY	ntibody
17248	17256	SYN	ANTIBODY	ntibody
17822	17830	SYN	ANTIBODY	ntibody
18192	18200	SYN	ANTIBODY	ntibody
21682	21690	SYN	ANTIBODY	ntibody
21805	21813	SYN	ANTIBODY	ntibody
44691	44699	SYN	ANTIBODY	ntibody
45119	45127	SYN	ANTIBODY	ntibody
45486	45494	SYN	ANTIBODY	ntibody
45763	45771	SYN	ANTIBODY	ntibody
46329	46337	SYN	ANTIBODY	ntibody
46416	46424	SYN	ANTIBODY	ntibody
50690	50698	SYN	ANTIBODY	ntibody
53925	53933	SYN	ANTIBODY	ntibody
59280	59288	SYN	ANTIBODY	ntibody
59318	59326	SYN	ANTIBODY	ntibody
60632	60640	SYN	ANTIBODY	ntibody
61124	61132	SYN	ANTIBODY	ntibody
65164	65172	SYN	ANTIBODY	ntibody
66414	66422	SYN	ANTIBODY	ntibody
ID: GO:0003823
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
2801	2809	SYN	ANTIBODY	ntibody
3250	3258	SYN	ANTIBODY	ntibody
12643	12651	SYN	ANTIBODY	ntibody
16481	16489	SYN	ANTIBODY	ntibody
16525	16533	SYN	ANTIBODY	ntibody
16878	16886	SYN	ANTIBODY	ntibody
17248	17256	SYN	ANTIBODY	ntibody
