StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
28	31	GO:0005680	APC	APC	SYN
56	67	GO:0032502	Development	DEVELOPMENT	SYN
98	114	GO:0051726	tumor suppressor	TUMOR SUPPRESSOR	SYN
98	114	GO:0008181	tumor suppressor	TUMOR SUPPRESSOR	SYN
120	123	GO:0005680	Apc	APC	SYN
176	185	GO:0023052	signaling	SIGNALING	PREF
172	193	GO:0016055	Wnt signaling pathway	WNT SIGNALING PATHWAY	PREF
176	193	GO:0007165	signaling pathway	SIGNALING PATHWAY	SYN
214	225	GO:0032502	development	DEVELOPMENT	SYN
276	279	GO:0005680	Apc	APC	SYN
391	394	GO:0005680	Apc	APC	SYN
398	409	GO:0032502	development	DEVELOPMENT	SYN
739	745	GO:0040007	growth	GROWTH	PREF
847	850	GO:0005680	Apc	APC	SYN
877	883	GO:0040007	growth	GROWTH	PREF
1020	1030	GO:0036074	metaplasia	METAPLASIA	SYN
1118	1124	GO:0040007	growth	GROWTH	PREF
1240	1243	GO:0005680	Apc	APC	SYN
1301	1305	GO:0005623	cell	CELL	PREF
1381	1392	GO:0032502	development	DEVELOPMENT	SYN
1603	1619	GO:0051726	tumor suppressor	TUMOR SUPPRESSOR	SYN
1603	1619	GO:0008181	tumor suppressor	TUMOR SUPPRESSOR	SYN
1625	1628	GO:0005680	APC	APC	SYN
1923	1926	GO:0005680	APC	APC	SYN
1980	1983	GO:0005680	Apc	APC	SYN
1987	1998	GO:0032502	development	DEVELOPMENT	SYN
2048	2051	GO:0005680	Apc	APC	SYN
2300	2303	GO:0005680	Apc	APC	SYN
2373	2379	GO:0040007	growth	GROWTH	PREF
2589	2592	GO:0005680	Apc	APC	SYN
2596	2607	GO:0032502	development	DEVELOPMENT	SYN
2697	2700	GO:0005680	APC	APC	SYN
2751	2754	GO:0005680	APC	APC	SYN
2779	2788	GO:0023052	signaling	SIGNALING	PREF
2775	2796	GO:0016055	Wnt signaling pathway	WNT SIGNALING PATHWAY	PREF
2779	2796	GO:0007165	signaling pathway	SIGNALING PATHWAY	SYN
2893	2903	GO:0065007	regulation	REGULATION	SYN
2949	2952	GO:0005680	APC	APC	SYN
3061	3068	GO:0005634	nucleus	NUCLEUS	PREF
3130	3133	GO:0005680	APC	APC	SYN
3255	3262	GO:0003777	kinesin	KINESIN	SYN
3286	3293	GO:0003675	protein	PROTEIN	SYN
3422	3425	GO:0005680	APC	APC	SYN
3537	3547	GO:0065007	regulation	REGULATION	SYN
3571	3581	GO:0065007	regulation	REGULATION	SYN
3589	3593	GO:0005623	cell	CELL	PREF
3589	3599	GO:0007049	cell cycle	CELL CYCLE	PREF
3604	3613	GO:0097194	apoptosis	APOPTOSIS	SYN
3604	3613	GO:0006915	apoptosis	APOPTOSIS	SYN
3646	3650	GO:0005623	cell	CELL	PREF
3630	3659	GO:0098722	asymmetric stem cell division	ASYMMETRIC STEM CELL DIVISION	PREF
3641	3659	GO:0017145	stem cell division	STEM CELL DIVISION	PREF
3646	3659	GO:0051301	cell division	CELL DIVISION	PREF
3676	3680	GO:0005623	cell	CELL	PREF
3676	3693	GO:0030010	cell polarization	CELL POLARIZATION	SYN
3700	3703	GO:0005680	APC	APC	SYN
3709	3725	GO:0051726	tumor suppressor	TUMOR SUPPRESSOR	SYN
3709	3725	GO:0008181	tumor suppressor	TUMOR SUPPRESSOR	SYN
3753	3756	GO:0005680	APC	APC	SYN
3868	3871	GO:0005680	APC	APC	SYN
4454	4457	GO:0005680	APC	APC	SYN
4517	4520	GO:0005680	APC	APC	SYN
4689	4699	GO:0065007	regulation	REGULATION	SYN
4707	4716	GO:0023052	signaling	SIGNALING	PREF
4720	4747	GO:0009880	embryonic pattern formation	EMBRYONIC PATTERN FORMATION	SYN
4730	4747	GO:0007389	pattern formation	PATTERN FORMATION	SYN
4730	4747	GO:0003002	pattern formation	PATTERN FORMATION	SYN
4738	4747	GO:0009058	formation	FORMATION	SYN
4752	4765	GO:0009653	morphogenesis	MORPHOGENESIS	SYN
4811	4814	GO:0005680	APC	APC	SYN
4818	4829	GO:0032502	development	DEVELOPMENT	SYN
4967	4970	GO:0005680	Apc	APC	SYN
4974	4985	GO:0032502	development	DEVELOPMENT	SYN
5026	5029	GO:0005680	Apc	APC	SYN
5087	5090	GO:0005680	Apc	APC	SYN
5315	5328	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
5315	5328	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
5315	5328	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
5375	5387	GO:0007369	gastrulation	GASTRULATION	PREF
5444	5447	GO:0005680	Apc	APC	SYN
5451	5462	GO:0032502	development	DEVELOPMENT	SYN
5669	5673	GO:0005623	cell	CELL	PREF
5705	5708	GO:0005680	Apc	APC	SYN
5828	5831	GO:0005680	Apc	APC	SYN
6085	6088	GO:0005680	Apc	APC	SYN
6110	6121	GO:0032502	development	DEVELOPMENT	SYN
6298	6301	GO:0005680	Apc	APC	SYN
6344	6348	GO:0005623	cell	CELL	PREF
6376	6387	GO:0032502	development	DEVELOPMENT	SYN
6431	6441	GO:0065007	regulation	REGULATION	SYN
6584	6587	GO:0005680	Apc	APC	SYN
6591	6602	GO:0032502	development	DEVELOPMENT	SYN
6706	6709	GO:0005680	Apc	APC	SYN
6786	6789	GO:0005680	Apc	APC	SYN
6842	6845	GO:0005680	Apc	APC	SYN
6912	6915	GO:0004618	PGK	PGK	SYN
7026	7029	GO:0004618	PGK	PGK	SYN
7104	7107	GO:0005680	Apc	APC	SYN
7488	7491	GO:0005680	Apc	APC	SYN
7537	7540	GO:0004618	PGK	PGK	SYN
7779	7782	GO:0005680	Apc	APC	SYN
8131	8134	GO:0005680	Apc	APC	SYN
8135	8142	GO:0003675	protein	PROTEIN	SYN
8174	8177	GO:0005574	DNA	DNA	SYN
8278	8281	GO:0005680	Apc	APC	SYN
8523	8526	GO:0005680	Apc	APC	SYN
8900	8903	GO:0005680	Apc	APC	SYN
8943	8954	GO:0032502	development	DEVELOPMENT	SYN
9021	9034	GO:0006351	transcription	TRANSCRIPTION	SYN
9039	9050	GO:0006412	translation	TRANSLATION	PREF
9092	9095	GO:0005680	Apc	APC	SYN
9180	9183	GO:0005680	Apc	APC	SYN
10057	10060	GO:0005680	Apc	APC	SYN
10085	10088	GO:0005680	Apc	APC	SYN
10107	10113	GO:0040007	Growth	GROWTH	PREF
10174	10177	GO:0005680	Apc	APC	SYN
10767	10771	GO:0005623	cell	CELL	PREF
12683	12695	GO:0043473	pigmentation	PIGMENTATION	PREF
13024	13030	GO:0040007	Growth	GROWTH	PREF
13523	13534	GO:0032502	Development	DEVELOPMENT	SYN
14337	14343	GO:0040007	growth	GROWTH	PREF
14332	14343	GO:0042640	hair growth	HAIR GROWTH	SYN
14796	14799	GO:0005680	Apc	APC	SYN
15710	15713	GO:0005680	Apc	APC	SYN
15836	15839	GO:0005680	Apc	APC	SYN
15867	15870	GO:0005574	DNA	DNA	SYN
16033	16036	GO:0005574	DNA	DNA	SYN
16200	16203	GO:0005680	Apc	APC	SYN
16287	16290	GO:0005574	DNA	DNA	SYN
16647	16650	GO:0005680	Apc	APC	SYN
16746	16749	GO:0005562	RNA	RNA	SYN
16866	16869	GO:0005680	Apc	APC	SYN
17195	17198	GO:0005562	RNA	RNA	SYN
17346	17349	GO:0005680	Apc	APC	SYN
