StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
245	257	GO:0009405	pathogenesis	PATHOGENESIS	PREF
905	925	GO:0019395	fatty acid oxidation	FATTY ACID OXIDATION	PREF
930	942	GO:0009405	pathogenesis	PATHOGENESIS	PREF
971	991	GO:0019395	fatty acid oxidation	FATTY ACID OXIDATION	PREF
1103	1113	GO:0008152	metabolism	METABOLISM	SYN
1130	1150	GO:0019395	fatty acid oxidation	FATTY ACID OXIDATION	PREF
2196	2216	GO:0019395	Fatty acid oxidation	FATTY ACID OXIDATION	PREF
2227	2239	GO:0005739	mitochondria	MITOCHONDRIA	SYN
2467	2474	GO:0003675	protein	PROTEIN	SYN
2636	2643	GO:0005634	nucleus	NUCLEUS	PREF
2663	2670	GO:0005829	cytosol	CYTOSOL	PREF
2698	2718	GO:0005759	mitochondrial matrix	MITOCHONDRIAL MATRIX	PREF
2742	2762	GO:0005759	mitochondrial matrix	MITOCHONDRIAL MATRIX	PREF
2846	2859	GO:0070991	MCAD activity	MCAD ACTIVITY	SYN
2886	2906	GO:0019395	fatty acid oxidation	FATTY ACID OXIDATION	PREF
3640	3652	GO:0009405	pathogenesis	PATHOGENESIS	PREF
3872	3884	GO:0009405	pathogenesis	PATHOGENESIS	PREF
4453	4477	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
4753	4764	GO:0006412	Translation	TRANSLATION	PREF
4812	4821	GO:0009058	formation	FORMATION	SYN
4950	4961	GO:0006412	translation	TRANSLATION	PREF
5393	5417	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
5574	5577	GO:0005574	DNA	DNA	SYN
5620	5623	GO:0005574	DNA	DNA	SYN
5767	5791	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
5849	5853	GO:0005623	cell	CELL	PREF
5899	5903	GO:0005623	cell	CELL	PREF
5913	5917	GO:0005623	cell	CELL	PREF
6266	6270	GO:0005623	cell	CELL	PREF
7282	7285	GO:0005574	DNA	DNA	SYN
7440	7443	GO:0005562	RNA	RNA	SYN
7508	7511	GO:0005562	RNA	RNA	SYN
8402	8405	GO:0005562	RNA	RNA	SYN
8486	8489	GO:0005562	RNA	RNA	SYN
9197	9204	GO:0003675	protein	PROTEIN	SYN
9352	9360	GO:0019815	antibody	ANTIBODY	SYN
9352	9360	GO:0042571	antibody	ANTIBODY	SYN
9352	9360	GO:0003823	antibody	ANTIBODY	SYN
9374	9382	GO:0019815	antibody	ANTIBODY	SYN
9374	9382	GO:0042571	antibody	ANTIBODY	SYN
9374	9382	GO:0003823	antibody	ANTIBODY	SYN
9431	9438	GO:0003675	protein	PROTEIN	SYN
9445	9452	GO:0003675	protein	PROTEIN	SYN
9590	9598	GO:0019815	antibody	ANTIBODY	SYN
9590	9598	GO:0042571	antibody	ANTIBODY	SYN
9590	9598	GO:0003823	antibody	ANTIBODY	SYN
9618	9625	GO:0003675	protein	PROTEIN	SYN
9697	9704	GO:0003675	protein	PROTEIN	SYN
9785	9800	GO:0003824	Enzyme activity	ENZYME ACTIVITY	SYN
9851	9869	GO:0006118	electron transport	ELECTRON TRANSPORT	SYN
9860	9869	GO:0006810	transport	TRANSPORT	PREF
9884	9887	GO:0008246	ETF	ETF	SYN
14418	14422	GO:0033867	fast	FAST	SYN
14990	14994	GO:0033867	fast	FAST	SYN
15085	15089	GO:0033867	fast	FAST	SYN
15309	15317	GO:0001906	necrosis	NECROSIS	SYN
15309	15317	GO:0070265	necrosis	NECROSIS	SYN
15309	15317	GO:0008219	necrosis	NECROSIS	SYN
15309	15317	GO:0019835	necrosis	NECROSIS	SYN
15309	15317	GO:0008220	necrosis	NECROSIS	SYN
15450	15458	GO:0001906	necrosis	NECROSIS	SYN
15450	15458	GO:0070265	necrosis	NECROSIS	SYN
