ID: GO:0008152
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
175	185	SYN	METABOLISM	etabolism
4884	4894	SYN	METABOLISM	etabolism
20898	20908	SYN	METABOLISM	etabolism
21009	21019	SYN	METABOLISM	etabolism
32581	32591	SYN	METABOLISM	etabolism
ID: GO:0005623
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
606	610	PREF	CELL	ell
7120	7124	PREF	CELL	ell
9449	9453	PREF	CELL	ell
9492	9496	PREF	CELL	ell
16682	16686	PREF	CELL	ell
17075	17079	PREF	CELL	ell
36939	36943	PREF	CELL	ell
37217	37221	PREF	CELL	ell
38104	38108	PREF	CELL	ell
39473	39477	PREF	CELL	ell
39494	39498	PREF	CELL	ell
ID: GO:0003863
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1133	1180	SYN	BRANCHED-CHAIN KETO ACID DEHYDROGENASE ACTIVITY	ranched-chain keto acid dehydrogenase activity
1453	1500	SYN	BRANCHED-CHAIN KETO ACID DEHYDROGENASE ACTIVITY	ranched-chain keto acid dehydrogenase activity
2662	2676	SYN	BCKDH ACTIVITY	CKDH activity
2925	2939	SYN	BCKDH ACTIVITY	CKDH activity
3132	3146	SYN	BCKDH ACTIVITY	CKDH activity
4923	4937	SYN	BCKDH ACTIVITY	CKDH activity
14274	14288	SYN	BCKDH ACTIVITY	CKDH activity
14414	14428	SYN	BCKDH ACTIVITY	CKDH activity
18924	18938	SYN	BCKDH ACTIVITY	CKDH activity
19055	19069	SYN	BCKDH ACTIVITY	CKDH activity
19126	19140	SYN	BCKDH ACTIVITY	CKDH activity
34424	34438	SYN	BCKDH ACTIVITY	CKDH activity
34700	34714	SYN	BCKDH ACTIVITY	CKDH activity
36051	36065	SYN	BCKDH ACTIVITY	CKDH activity
38396	38410	SYN	BCKDH ACTIVITY	CKDH activity
ID: GO:0009405
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1930	1942	PREF	PATHOGENESIS	athogenesis
39090	39102	PREF	PATHOGENESIS	athogenesis
ID: GO:0005960
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3842	3865	SYN	GLYCINE CLEAVAGE SYSTEM	lycine cleavage system
ID: GO:0019464
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3842	3865	SYN	GLYCINE CLEAVAGE SYSTEM	lycine cleavage system
ID: GO:0004374
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3842	3865	SYN	GLYCINE CLEAVAGE SYSTEM	lycine cleavage system
ID: GO:0016791
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3950	3961	SYN	PHOSPHATASE	hosphatase
4372	4383	SYN	PHOSPHATASE	hosphatase
ID: GO:0016310
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
4015	4030	PREF	PHOSPHORYLATION	hosphorylation
ID: GO:0016311
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
4050	4067	PREF	DEPHOSPHORYLATION	ephosphorylation
ID: GO:0003675
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
4475	4482	SYN	PROTEIN	rotein
14855	14862	SYN	PROTEIN	rotein
15186	15193	SYN	PROTEIN	rotein
15402	15409	SYN	PROTEIN	rotein
20292	20299	SYN	PROTEIN	rotein
20361	20368	SYN	PROTEIN	rotein
20467	20474	SYN	PROTEIN	rotein
24151	24158	SYN	PROTEIN	rotein
24240	24247	SYN	PROTEIN	rotein
24771	24778	SYN	PROTEIN	rotein
29276	29283	SYN	PROTEIN	rotein
29815	29822	SYN	PROTEIN	rotein
32784	32791	SYN	PROTEIN	rotein
ID: GO:0043336
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
5244	5248	SYN	REST	est
ID: GO:0043840
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
6337	6341	SYN	BCAT	CAT
36031	36035	SYN	BCAT	CAT
36389	36393	SYN	BCAT	CAT
39431	39435	SYN	BCAT	CAT
ID: GO:0035825
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
