StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
13	22	GO:0023052	Signaling	SIGNALING	PREF
427	442	GO:0010467	gene expression	GENE EXPRESSION	PREF
578	585	GO:0003675	protein	PROTEIN	SYN
786	796	GO:0005694	chromosome	CHROMOSOME	PREF
969	976	GO:0042603	capsule	CAPSULE	PREF
1036	1045	GO:0023052	signaling	SIGNALING	PREF
1055	1066	GO:0032502	development	DEVELOPMENT	SYN
1129	1142	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
1129	1142	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
1129	1142	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
1301	1312	GO:0032502	development	DEVELOPMENT	SYN
1719	1728	GO:0023052	signaling	SIGNALING	PREF
1760	1771	GO:0032502	development	DEVELOPMENT	SYN
1925	1934	GO:0023052	signaling	SIGNALING	PREF
2042	2051	GO:0023052	signaling	SIGNALING	PREF
2872	2881	GO:0009058	formation	FORMATION	SYN
2896	2909	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
2896	2909	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
2896	2909	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
2932	2936	GO:0005623	cell	CELL	PREF
3032	3036	GO:0005623	cell	CELL	PREF
3021	3042	GO:0012501	Programmed cell death	PROGRAMMED CELL DEATH	PREF
3032	3042	GO:0008219	cell death	CELL DEATH	PREF
3138	3142	GO:0005623	cell	CELL	PREF
3178	3182	GO:0005623	cell	CELL	PREF
3568	3577	GO:0023052	signaling	SIGNALING	PREF
3632	3641	GO:0009058	formation	FORMATION	SYN
3890	3897	GO:0003675	protein	PROTEIN	SYN
3923	3932	GO:0023052	signaling	SIGNALING	PREF
4310	4319	GO:0009058	formation	FORMATION	SYN
4390	4399	GO:0009058	formation	FORMATION	SYN
4508	4517	GO:0009058	formation	FORMATION	SYN
4683	4692	GO:0009058	formation	FORMATION	SYN
4768	4777	GO:0023052	signaling	SIGNALING	PREF
4889	4898	GO:0023052	signaling	SIGNALING	PREF
5002	5013	GO:0032502	development	DEVELOPMENT	SYN
5225	5238	GO:0016021	transmembrane	TRANSMEMBRANE	SYN
5225	5238	GO:0044214	transmembrane	TRANSMEMBRANE	SYN
5279	5290	GO:0036122	BMP binding	BMP BINDING	PREF
5283	5290	GO:0005488	binding	BINDING	PREF
5376	5389	GO:0006351	transcription	TRANSCRIPTION	SYN
5797	5808	GO:0032502	development	DEVELOPMENT	SYN
6321	6330	GO:0009058	formation	FORMATION	SYN
6520	6532	GO:0007369	gastrulation	GASTRULATION	PREF
6771	6780	GO:0009058	formation	FORMATION	SYN
6963	6972	GO:0009058	formation	FORMATION	SYN
7361	7368	GO:0042603	capsule	CAPSULE	PREF
7383	7391	GO:0016020	membrane	MEMBRANE	PREF
7570	7579	GO:0009058	formation	FORMATION	SYN
7631	7635	GO:0005623	cell	CELL	PREF
7620	7641	GO:0012501	programmed cell death	PROGRAMMED CELL DEATH	PREF
7631	7641	GO:0008219	cell death	CELL DEATH	PREF
8081	8090	GO:0023052	signaling	SIGNALING	PREF
8191	8200	GO:0023052	signaling	SIGNALING	PREF
8187	8208	GO:0030509	BMP signaling pathway	BMP SIGNALING PATHWAY	PREF
8191	8208	GO:0007165	signaling pathway	SIGNALING PATHWAY	SYN
8428	8439	GO:0032502	development	DEVELOPMENT	SYN
8635	8644	GO:0009058	formation	FORMATION	SYN
8669	8679	GO:0005694	chromosome	CHROMOSOME	PREF
8728	8752	GO:0035825	homologous recombination	HOMOLOGOUS RECOMBINATION	PREF
8808	8816	GO:0005840	ribosome	RIBOSOME	PREF
8860	8871	GO:0016791	phosphatase	PHOSPHATASE	SYN
8889	8900	GO:0006412	translation	TRANSLATION	PREF
9083	9103	GO:0000150	recombinase activity	RECOMBINASE ACTIVITY	PREF
9382	9385	GO:0005574	DNA	DNA	SYN
9747	9758	GO:0032502	development	DEVELOPMENT	SYN
9918	9921	GO:0005574	DNA	DNA	SYN
9918	9935	GO:0006310	DNA recombination	DNA RECOMBINATION	PREF
10107	10118	GO:0032502	development	DEVELOPMENT	SYN
10298	10309	GO:0032502	development	DEVELOPMENT	SYN
10358	10367	GO:0009058	formation	FORMATION	SYN
10395	10404	GO:0009058	formation	FORMATION	SYN
10495	10506	GO:0032502	development	DEVELOPMENT	SYN
11487	11498	GO:0032502	development	DEVELOPMENT	SYN
11616	11623	GO:0042603	capsule	CAPSULE	PREF
11638	11646	GO:0016020	membrane	MEMBRANE	PREF
11799	11810	GO:0032502	development	DEVELOPMENT	SYN
12735	12741	GO:0040007	growth	GROWTH	PREF
13340	13351	GO:0032502	development	DEVELOPMENT	SYN
13861	13870	GO:0023052	signaling	SIGNALING	PREF
13891	13902	GO:0032502	development	DEVELOPMENT	SYN
15027	15036	GO:0023052	signaling	SIGNALING	PREF
15065	15071	GO:0040007	growth	GROWTH	PREF
15304	15313	GO:0051235	retention	RETENTION	SYN
16185	16191	GO:0040007	growth	GROWTH	PREF
16288	16297	GO:0009058	formation	FORMATION	SYN
16525	16534	GO:0097194	apoptosis	APOPTOSIS	SYN
16525	16534	GO:0006915	apoptosis	APOPTOSIS	SYN
16552	16563	GO:0032502	development	DEVELOPMENT	SYN
16852	16861	GO:0051235	retention	RETENTION	SYN
18215	18224	GO:0023052	signaling	SIGNALING	PREF
18243	18247	GO:0005623	cell	CELL	PREF
18232	18253	GO:0012501	programmed cell death	PROGRAMMED CELL DEATH	PREF
18243	18253	GO:0008219	cell death	CELL DEATH	PREF
18361	18370	GO:0023052	signaling	SIGNALING	PREF
18394	18403	GO:0009058	Formation	FORMATION	SYN
19113	19122	GO:0009058	formation	FORMATION	SYN
19163	19171	GO:0005202	collagen	COLLAGEN	SYN
19172	19179	GO:0003675	protein	PROTEIN	SYN
19676	19688	GO:0035282	segmentation	SEGMENTATION	PREF
19729	19740	GO:0032502	development	DEVELOPMENT	SYN
19908	19920	GO:0035282	segmentation	SEGMENTATION	PREF
20089	20093	GO:0005623	cell	CELL	PREF
20089	20099	GO:0008219	cell death	CELL DEATH	PREF
20103	20107	GO:0005623	cell	CELL	PREF
20103	20121	GO:0008283	cell proliferation	CELL PROLIFERATION	PREF
21045	21054	GO:0097194	apoptosis	APOPTOSIS	SYN
21045	21054	GO:0006915	apoptosis	APOPTOSIS	SYN
21382	21395	GO:0006351	transcription	TRANSCRIPTION	SYN
21752	21767	GO:0010467	gene expression	GENE EXPRESSION	PREF
21829	21838	GO:0009058	formation	FORMATION	SYN
22538	22546	GO:0005202	Collagen	COLLAGEN	SYN
22562	22570	GO:0005202	Collagen	COLLAGEN	SYN
22653	22662	GO:0023052	signaling	SIGNALING	PREF
22727	22735	GO:0005202	Collagen	COLLAGEN	SYN
23222	23228	GO:0040007	growth	GROWTH	PREF
23335	23344	GO:0023052	signaling	SIGNALING	PREF
23371	23375	GO:0005623	cell	CELL	PREF
23849	23862	GO:0005576	extracellular	EXTRACELLULAR	SYN
23849	23869	GO:0031012	extracellular matrix	EXTRACELLULAR MATRIX	PREF
24163	24170	GO:0003675	protein	PROTEIN	SYN
24486	24494	GO:0016020	membrane	MEMBRANE	PREF
24508	24515	GO:0042603	capsule	CAPSULE	PREF
24626	24634	GO:0016020	membrane	MEMBRANE	PREF
25244	25256	GO:0001503	ossification	OSSIFICATION	PREF
25504	25511	GO:0003675	protein	PROTEIN	SYN
25741	25745	GO:0005623	cell	CELL	PREF
25966	25970	GO:0005623	cell	CELL	PREF
26135	26147	GO:0006954	inflammation	INFLAMMATION	SYN
26256	26267	GO:0032502	development	DEVELOPMENT	SYN
26288	26297	GO:0023052	signaling	SIGNALING	PREF
