ID: GO:0051235
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
199	206	SYN	STORAGE	torage
1683	1690	SYN	STORAGE	torage
2129	2136	SYN	STORAGE	torage
ID: GO:0005694
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
719	729	PREF	CHROMOSOME	hromosome
2550	2560	PREF	CHROMOSOME	hromosome
3856	3866	PREF	CHROMOSOME	hromosome
4208	4218	PREF	CHROMOSOME	hromosome
4240	4250	PREF	CHROMOSOME	hromosome
5202	5212	PREF	CHROMOSOME	hromosome
5796	5806	PREF	CHROMOSOME	hromosome
5820	5830	PREF	CHROMOSOME	hromosome
7675	7685	PREF	CHROMOSOME	hromosome
ID: GO:0045292
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
950	958	SYN	SPLICING	plicing
13643	13651	SYN	SPLICING	plicing
13713	13721	SYN	SPLICING	plicing
ID: GO:0003675
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
984	991	SYN	PROTEIN	rotein
1232	1239	SYN	PROTEIN	rotein
2594	2601	SYN	PROTEIN	rotein
2701	2708	SYN	PROTEIN	rotein
3154	3161	SYN	PROTEIN	rotein
6254	6261	SYN	PROTEIN	rotein
9597	9604	SYN	PROTEIN	rotein
9706	9713	SYN	PROTEIN	rotein
11257	11264	SYN	PROTEIN	rotein
11412	11419	SYN	PROTEIN	rotein
12076	12083	SYN	PROTEIN	rotein
12454	12461	SYN	PROTEIN	rotein
13328	13335	SYN	PROTEIN	rotein
14185	14192	SYN	PROTEIN	rotein
ID: GO:0016021
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1088	1101	SYN	TRANSMEMBRANE	ransmembrane
6321	6334	SYN	TRANSMEMBRANE	ransmembrane
6536	6549	SYN	TRANSMEMBRANE	ransmembrane
9652	9665	SYN	TRANSMEMBRANE	ransmembrane
10411	10424	SYN	TRANSMEMBRANE	ransmembrane
11705	11718	SYN	TRANSMEMBRANE	ransmembrane
13250	13263	SYN	TRANSMEMBRANE	ransmembrane
ID: GO:0044214
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1088	1101	SYN	TRANSMEMBRANE	ransmembrane
6321	6334	SYN	TRANSMEMBRANE	ransmembrane
6536	6549	SYN	TRANSMEMBRANE	ransmembrane
9652	9665	SYN	TRANSMEMBRANE	ransmembrane
10411	10424	SYN	TRANSMEMBRANE	ransmembrane
11705	11718	SYN	TRANSMEMBRANE	ransmembrane
13250	13263	SYN	TRANSMEMBRANE	ransmembrane
ID: GO:0046930
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1118	1122	SYN	PORE	ore
6602	6606	SYN	PORE	ore
9688	9692	SYN	PORE	ore
ID: GO:0031982
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1262	1269	PREF	VESICLE	esicle
ID: GO:0032502
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1411	1422	SYN	DEVELOPMENT	evelopment
1763	1774	SYN	DEVELOPMENT	evelopment
3318	3329	SYN	DEVELOPMENT	evelopment
ID: GO:0007588
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
2035	2044	PREF	EXCRETION	xcretion
ID: GO:0006897
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3073	3084	PREF	ENDOCYTOSIS	ndocytosis
ID: GO:0030163
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3154	3171	SYN	PROTEIN BREAKDOWN	rotein breakdown
ID: GO:0009056
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3162	3171	SYN	BREAKDOWN	reakdown
ID: GO:0004239
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3908	3911	SYN	MAP	ap
4126	4129	SYN	MAP	ap
4170	4173	SYN	MAP	ap
4430	4433	SYN	MAP	ap
4532	4535	SYN	MAP	ap
4758	4761	SYN	MAP	ap
5168	5171	SYN	MAP	ap
5570	5573	SYN	MAP	ap
ID: GO:0005737
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
6385	6394	PREF	CYTOPLASM	ytoplasm
ID: GO:0031672
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
6861	6867	PREF	A BAND	 band
ID: GO:0005562
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
9105	9108	SYN	RNA	NA
9956	9959	SYN	RNA	NA
14510	14513	SYN	RNA	NA
14615	14618	SYN	RNA	NA
ID: GO:0051641
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
12029	12050	PREF	CELLULAR LOCALIZATION	ellular localization
ID: GO:0051179
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
12038	12050	PREF	LOCALIZATION	ocalization
12525	12537	PREF	LOCALIZATION	ocalization
ID: GO:0010467
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
12768	12783	PREF	GENE EXPRESSION	ene expression
ID: GO:0065007
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
13722	13732	SYN	REGULATION	egulation
ID: GO:0005574
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
14236	14239	SYN	DNA	NA
14456	14459	SYN	DNA	NA
14966	14969	SYN	DNA	NA
15717	15720	SYN	DNA	NA
ID: GO:0005020
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
14381	14384	SYN	KIT	it
ID: GO:0016020
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
15127	15135	PREF	MEMBRANE	embrane
