ID: GO:0005202
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
128	136	SYN	COLLAGEN	ollagen
396	404	SYN	COLLAGEN	ollagen
2305	2313	SYN	COLLAGEN	ollagen
6450	6458	SYN	COLLAGEN	ollagen
20416	20424	SYN	COLLAGEN	ollagen
20602	20610	SYN	COLLAGEN	ollagen
22506	22514	SYN	COLLAGEN	ollagen
25635	25643	SYN	COLLAGEN	ollagen
27815	27823	SYN	COLLAGEN	ollagen
28475	28483	SYN	COLLAGEN	ollagen
30746	30754	SYN	COLLAGEN	ollagen
ID: GO:0010467
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
634	649	PREF	GENE EXPRESSION	ene expression
3645	3660	PREF	GENE EXPRESSION	ene expression
3777	3792	PREF	GENE EXPRESSION	ene expression
4882	4897	PREF	GENE EXPRESSION	ene expression
5456	5471	PREF	GENE EXPRESSION	ene expression
6859	6874	PREF	GENE EXPRESSION	ene expression
8513	8528	PREF	GENE EXPRESSION	ene expression
9083	9098	PREF	GENE EXPRESSION	ene expression
9741	9756	PREF	GENE EXPRESSION	ene expression
13229	13244	PREF	GENE EXPRESSION	ene expression
13790	13805	PREF	GENE EXPRESSION	ene expression
15737	15752	PREF	GENE EXPRESSION	ene expression
15923	15938	PREF	GENE EXPRESSION	ene expression
21005	21020	PREF	GENE EXPRESSION	ene expression
21135	21150	PREF	GENE EXPRESSION	ene expression
21203	21218	PREF	GENE EXPRESSION	ene expression
22789	22804	PREF	GENE EXPRESSION	ene expression
23030	23045	PREF	GENE EXPRESSION	ene expression
24439	24454	PREF	GENE EXPRESSION	ene expression
26122	26137	PREF	GENE EXPRESSION	ene expression
27901	27916	PREF	GENE EXPRESSION	ene expression
28930	28945	PREF	GENE EXPRESSION	ene expression
29437	29452	PREF	GENE EXPRESSION	ene expression
29815	29830	PREF	GENE EXPRESSION	ene expression
30045	30060	PREF	GENE EXPRESSION	ene expression
ID: GO:0003675
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3388	3395	SYN	PROTEIN	rotein
3430	3437	SYN	PROTEIN	rotein
3459	3466	SYN	PROTEIN	rotein
16796	16803	SYN	PROTEIN	rotein
18836	18843	SYN	PROTEIN	rotein
23195	23202	SYN	PROTEIN	rotein
25785	25792	SYN	PROTEIN	rotein
ID: GO:0032502
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
3868	3879	SYN	DEVELOPMENT	evelopment
6682	6693	SYN	DEVELOPMENT	evelopment
11112	11123	SYN	DEVELOPMENT	evelopment
20814	20825	SYN	DEVELOPMENT	evelopment
23548	23559	SYN	DEVELOPMENT	evelopment
23658	23669	SYN	DEVELOPMENT	evelopment
ID: GO:0003904
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
6154	6157	SYN	PRE	re
ID: GO:0004239
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
8014	8017	SYN	MAP	ap
ID: GO:0005562
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
8338	8341	SYN	RNA	NA
8365	8368	SYN	RNA	NA
8636	8639	SYN	RNA	NA
ID: GO:0005020
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
8430	8433	SYN	KIT	it
ID: GO:0034992
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
9034	9037	SYN	MAS	AS
ID: GO:0005574
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
10159	10162	SYN	DNA	NA
ID: GO:0033736
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
10625	10628	SYN	LOD	OD
11843	11846	SYN	LOD	OD
25731	25734	SYN	LOD	OD
ID: GO:0005694
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
12449	12459	PREF	CHROMOSOME	hromosome
12858	12868	PREF	CHROMOSOME	hromosome
12924	12934	PREF	CHROMOSOME	hromosome
12995	13005	PREF	CHROMOSOME	hromosome
13059	13069	PREF	CHROMOSOME	hromosome
13119	13129	PREF	CHROMOSOME	hromosome
20631	20641	PREF	CHROMOSOME	hromosome
20763	20773	PREF	CHROMOSOME	hromosome
30729	30739	PREF	CHROMOSOME	hromosome
ID: GO:0005203
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
12602	12614	SYN	PROTEOGLYCAN	roteoglycan
ID: GO:0006955
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16204	16219	PREF	IMMUNE RESPONSE	mmune response
16379	16394	PREF	IMMUNE RESPONSE	mmune response
22347	22362	PREF	IMMUNE RESPONSE	mmune response
ID: GO:0031090
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16396	16414	PREF	ORGANELLE MEMBRANE	rganelle membrane
ID: GO:0043226
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16396	16405	PREF	ORGANELLE	rganelle
ID: GO:0016020
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16406	16414	PREF	MEMBRANE	embrane
ID: GO:0005576
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16419	16439	PREF	EXTRACELLULAR REGION	xtracellular region
16419	16432	SYN	EXTRACELLULAR	xtracellular
ID: GO:0005911
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16556	16578	SYN	INTERCELLULAR JUNCTION	ntercellular junction
ID: GO:0046651
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16751	16775	PREF	LYMPHOCYTE PROLIFERATION	ymphocyte proliferation
20679	20703	PREF	LYMPHOCYTE PROLIFERATION	ymphocyte proliferation
22026	22050	PREF	LYMPHOCYTE PROLIFERATION	ymphocyte proliferation
ID: GO:0042110
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16777	16794	PREF	T CELL ACTIVATION	 cell activation
ID: GO:0001775
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16779	16794	PREF	CELL ACTIVATION	ell activation
ID: GO:0005623
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16779	16783	PREF	CELL	ell
23791	23795	PREF	CELL	ell
29110	29114	PREF	CELL	ell
ID: GO:0005515
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16796	16811	PREF	PROTEIN BINDING	rotein binding
ID: GO:0005488
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
16804	16811	PREF	BINDING	inding
ID: GO:0035556
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
18836	18858	SYN	PROTEIN KINASE CASCADE	rotein kinase cascade
ID: GO:0071736
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
20391	20405	SYN	IGG2A ANTIBODY	gG2a antibody
20577	20591	SYN	IGG2A ANTIBODY	gG2a antibody
ID: GO:0071735
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
20391	20396	SYN	IGG2A	gG2a
20577	20582	SYN	IGG2A	gG2a
ID: GO:0019815
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
20397	20405	SYN	ANTIBODY	ntibody
20583	20591	SYN	ANTIBODY	ntibody
22485	22493	SYN	ANTIBODY	ntibody
ID: GO:0042571
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
20397	20405	SYN	ANTIBODY	ntibody
20583	20591	SYN	ANTIBODY	ntibody
22485	22493	SYN	ANTIBODY	ntibody
ID: GO:0003823
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
20397	20405	SYN	ANTIBODY	ntibody
20583	20591	SYN	ANTIBODY	ntibody
22485	22493	SYN	ANTIBODY	ntibody
ID: GO:0004707
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
23173	23176	SYN	P38	38
23211	23215	SYN	MAPK	APK
23362	23365	SYN	P38	38
23366	23370	SYN	MAPK	APK
23409	23412	SYN	P38	38
23413	23417	SYN	MAPK	APK
25760	25764	SYN	MAPK	APK
ID: GO:0001906
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
23298	23306	SYN	NECROSIS	ecrosis
ID: GO:0070265
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
23298	23306	SYN	NECROSIS	ecrosis
ID: GO:0008219
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
23298	23306	SYN	NECROSIS	ecrosis
ID: GO:0019835
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
23298	23306	SYN	NECROSIS	ecrosis
ID: GO:0008220
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
23298	23306	SYN	NECROSIS	ecrosis
ID: GO:0006351
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
29202	29215	SYN	TRANSCRIPTION	ranscription
