StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
0	10	GO:0065007	Regulation	REGULATION	SYN
14	26	GO:0043292	Muscle Fiber	MUSCLE FIBER	SYN
14	26	GO:0030484	Muscle Fiber	MUSCLE FIBER	SYN
122	134	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
122	134	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
228	243	GO:0010467	gene expression	GENE EXPRESSION	PREF
257	270	GO:0006351	transcription	TRANSCRIPTION	SYN
257	277	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
521	531	GO:0005777	peroxisome	PEROXISOME	PREF
746	761	GO:0010467	gene expression	GENE EXPRESSION	PREF
1187	1191	GO:0033867	fast	FAST	SYN
1260	1270	GO:0008152	metabolism	METABOLISM	SYN
1321	1333	GO:0005739	mitochondria	MITOCHONDRIA	SYN
1364	1374	GO:0008152	metabolism	METABOLISM	SYN
1354	1374	GO:0045333	oxidative metabolism	OXIDATIVE METABOLISM	SYN
1651	1661	GO:0008152	metabolism	METABOLISM	SYN
1987	2007	GO:0014823	response to exercise	RESPONSE TO EXERCISE	SYN
2137	2141	GO:1990343	Hood	HOOD	SYN
2168	2180	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
2168	2180	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
2248	2265	GO:0019722	calcium signaling	CALCIUM SIGNALING	SYN
2256	2265	GO:0023052	signaling	SIGNALING	PREF
2256	2273	GO:0007165	signaling pathway	SIGNALING PATHWAY	SYN
2288	2299	GO:0004722	calcineurin	CALCINEURIN	SYN
2288	2299	GO:0004723	calcineurin	CALCINEURIN	SYN
2363	2373	GO:0005777	Peroxisome	PEROXISOME	PREF
2674	2686	GO:0043292	Muscle fiber	MUSCLE FIBER	SYN
2674	2686	GO:0030484	Muscle fiber	MUSCLE FIBER	SYN
3263	3270	GO:0016088	insulin	INSULIN	SYN
3381	3391	GO:0005777	peroxisome	PEROXISOME	PREF
3770	3783	GO:0006351	transcription	TRANSCRIPTION	SYN
3770	3790	GO:0000982	transcription factor	TRANSCRIPTION FACTOR	SYN
3809	3818	GO:0009058	formation	FORMATION	SYN
4013	4025	GO:0043292	Muscle Fiber	MUSCLE FIBER	SYN
4013	4025	GO:0030484	Muscle Fiber	MUSCLE FIBER	SYN
4059	4071	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
4059	4071	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
4597	4604	GO:0003675	protein	PROTEIN	SYN
4688	4700	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
4688	4700	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
5359	5366	GO:0003675	protein	PROTEIN	SYN
5505	5512	GO:0003675	protein	PROTEIN	SYN
5904	5911	GO:0003675	protein	PROTEIN	SYN
6177	6189	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
6177	6189	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
6516	6533	GO:0006118	electron transfer	ELECTRON TRANSFER	SYN
6516	6533	GO:0022904	electron transfer	ELECTRON TRANSFER	SYN
6535	6545	GO:0045155	cytochrome	CYTOCHROME	SYN
6535	6545	GO:0045154	cytochrome	CYTOCHROME	SYN
6535	6545	GO:0045158	cytochrome	CYTOCHROME	SYN
6535	6545	GO:0045157	cytochrome	CYTOCHROME	SYN
6535	6545	GO:0045153	cytochrome	CYTOCHROME	SYN
6535	6545	GO:0009458	cytochrome	CYTOCHROME	SYN
6535	6545	GO:0045156	cytochrome	CYTOCHROME	SYN
6535	6547	GO:0009461	cytochrome c	CYTOCHROME C	SYN
6535	6547	GO:0045155	cytochrome c	CYTOCHROME C	SYN
6552	6562	GO:0045155	cytochrome	CYTOCHROME	SYN
6552	6562	GO:0045154	cytochrome	CYTOCHROME	SYN
6552	6562	GO:0045158	cytochrome	CYTOCHROME	SYN
6552	6562	GO:0045157	cytochrome	CYTOCHROME	SYN
6552	6562	GO:0045153	cytochrome	CYTOCHROME	SYN
6552	6562	GO:0009458	cytochrome	CYTOCHROME	SYN
6552	6562	GO:0045156	cytochrome	CYTOCHROME	SYN
6552	6564	GO:0009461	cytochrome c	CYTOCHROME C	SYN
6552	6564	GO:0045155	cytochrome c	CYTOCHROME C	SYN
6785	6797	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
6785	6797	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
7018	7021	GO:0005574	DNA	DNA	SYN
7072	7075	GO:0005574	DNA	DNA	SYN
7058	7075	GO:0000262	Mitochondrial DNA	MITOCHONDRIAL DNA	SYN
7274	7286	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
7274	7286	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
7443	7453	GO:0045155	cytochrome	CYTOCHROME	SYN
7443	7453	GO:0045154	cytochrome	CYTOCHROME	SYN
7443	7453	GO:0045158	cytochrome	CYTOCHROME	SYN
7443	7453	GO:0045157	cytochrome	CYTOCHROME	SYN
7443	7453	GO:0045153	cytochrome	CYTOCHROME	SYN
7443	7453	GO:0009458	cytochrome	CYTOCHROME	SYN
7443	7453	GO:0045156	cytochrome	CYTOCHROME	SYN
7443	7455	GO:0009461	cytochrome c	CYTOCHROME C	SYN
7443	7455	GO:0045155	cytochrome c	CYTOCHROME C	SYN
7539	7546	GO:0003675	protein	PROTEIN	SYN
7677	7684	GO:0003675	protein	PROTEIN	SYN
7697	7701	GO:0033867	fast	FAST	SYN
8227	8239	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
8227	8239	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
8327	8339	GO:0043292	Muscle Fiber	MUSCLE FIBER	SYN
8327	8339	GO:0030484	Muscle Fiber	MUSCLE FIBER	SYN
9277	9281	GO:0005623	cell	CELL	PREF
10007	10019	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
10007	10019	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
11453	11465	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
11453	11465	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
11522	11534	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
11522	11534	GO:0030484	muscle fiber	MUSCLE FIBER	SYN
12033	12045	GO:0043292	muscle fiber	MUSCLE FIBER	SYN
