ID: GO:0008542
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
12	28	SYN	SPATIAL LEARNING	patial learning
6767	6783	SYN	SPATIAL LEARNING	patial learning
6877	6893	SYN	SPATIAL LEARNING	patial learning
8046	8062	SYN	SPATIAL LEARNING	patial learning
11329	11345	SYN	SPATIAL LEARNING	patial learning
11901	11917	SYN	SPATIAL LEARNING	patial learning
14519	14535	SYN	SPATIAL LEARNING	patial learning
14893	14909	SYN	SPATIAL LEARNING	patial learning
16519	16535	SYN	SPATIAL LEARNING	patial learning
17548	17564	SYN	SPATIAL LEARNING	patial learning
ID: GO:0007612
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
20	28	PREF	LEARNING	earning
694	702	PREF	LEARNING	earning
1102	1110	PREF	LEARNING	earning
6775	6783	PREF	LEARNING	earning
6885	6893	PREF	LEARNING	earning
8054	8062	PREF	LEARNING	earning
11190	11198	PREF	LEARNING	earning
11337	11345	PREF	LEARNING	earning
11909	11917	PREF	LEARNING	earning
13077	13085	PREF	LEARNING	earning
13128	13136	PREF	LEARNING	earning
13525	13533	PREF	LEARNING	earning
13653	13661	PREF	LEARNING	earning
13733	13741	PREF	LEARNING	earning
13894	13902	PREF	LEARNING	earning
13994	14002	PREF	LEARNING	earning
14527	14535	PREF	LEARNING	earning
14901	14909	PREF	LEARNING	earning
15807	15815	PREF	LEARNING	earning
16527	16535	PREF	LEARNING	earning
17556	17564	PREF	LEARNING	earning
21267	21275	PREF	LEARNING	earning
ID: GO:0005623
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
276	280	PREF	CELL	ell
281	285	PREF	CELL	ell
289	293	PREF	CELL	ell
1035	1039	PREF	CELL	ell
1207	1211	PREF	CELL	ell
2251	2255	PREF	CELL	ell
2348	2352	PREF	CELL	ell
2525	2529	PREF	CELL	ell
3185	3189	PREF	CELL	ell
3278	3282	PREF	CELL	ell
4063	4067	PREF	CELL	ell
15206	15210	PREF	CELL	ell
15345	15349	PREF	CELL	ell
15403	15407	PREF	CELL	ell
19029	19033	PREF	CELL	ell
19721	19725	PREF	CELL	ell
19854	19858	PREF	CELL	ell
