StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
63	76	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
63	76	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
63	76	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
98	102	GO:0005623	cell	CELL	PREF
185	196	GO:0032502	development	DEVELOPMENT	SYN
218	238	GO:0019725	cellular homeostasis	CELLULAR HOMEOSTASIS	PREF
227	238	GO:0042592	homeostasis	HOMEOSTASIS	SYN
392	401	GO:0023052	signaling	SIGNALING	PREF
597	603	GO:0040007	growth	GROWTH	PREF
631	655	GO:0048468	terminal differentiation	TERMINAL DIFFERENTIATION	SYN
705	718	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
705	718	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
705	718	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
734	745	GO:0032502	development	DEVELOPMENT	SYN
730	745	GO:0001654	eye development	EYE DEVELOPMENT	PREF
1047	1051	GO:0005623	cell	CELL	PREF
1037	1061	GO:0043277	apoptotic cell clearance	APOPTOTIC CELL CLEARANCE	PREF
1251	1260	GO:0023052	signaling	SIGNALING	PREF
1364	1375	GO:0032502	development	DEVELOPMENT	SYN
1422	1435	GO:0009792	embryogenesis	EMBRYOGENESIS	SYN
1422	1435	GO:0009793	embryogenesis	EMBRYOGENESIS	SYN
1422	1435	GO:0009790	embryogenesis	EMBRYOGENESIS	SYN
1458	1462	GO:0005623	cell	CELL	PREF
1448	1470	GO:0043277	apoptotic cell removal	APOPTOTIC CELL REMOVAL	SYN
1629	1633	GO:0005623	cell	CELL	PREF
1619	1643	GO:0043277	apoptotic cell clearance	APOPTOTIC CELL CLEARANCE	PREF
1693	1703	GO:0065007	regulation	REGULATION	SYN
1858	1862	GO:0005623	cell	CELL	PREF
1848	1872	GO:0043277	apoptotic cell clearance	APOPTOTIC CELL CLEARANCE	PREF
1894	1898	GO:0005623	cell	CELL	PREF
1894	1904	GO:0008219	cell death	CELL DEATH	PREF
1909	1918	GO:0097194	apoptosis	APOPTOSIS	SYN
1909	1918	GO:0006915	apoptosis	APOPTOSIS	SYN
1947	1958	GO:0032502	development	DEVELOPMENT	SYN
2046	2050	GO:0005623	cell	CELL	PREF
2128	2139	GO:0032502	development	DEVELOPMENT	SYN
2235	2246	GO:0032502	development	DEVELOPMENT	SYN
2269	2273	GO:0005623	cell	CELL	PREF
2269	2279	GO:0008219	cell death	CELL DEATH	PREF
2553	2566	GO:0005622	intracellular	INTRACELLULAR	PREF
2668	2680	GO:0006909	Phagocytosis	PHAGOCYTOSIS	PREF
2862	2871	GO:0046903	secretion	SECRETION	PREF
3024	3028	GO:0005623	cell	CELL	PREF
3508	3520	GO:0006909	phagocytosis	PHAGOCYTOSIS	PREF
3830	3837	GO:0005488	binding	BINDING	PREF
3839	3851	GO:0006909	phagocytosis	PHAGOCYTOSIS	PREF
3855	3867	GO:0009293	transduction	TRANSDUCTION	PREF
3912	3916	GO:0005623	cell	CELL	PREF
3912	3928	GO:0008037	cell recognition	CELL RECOGNITION	PREF
4028	4032	GO:0005623	cell	CELL	PREF
4018	4042	GO:0043277	apoptotic cell clearance	APOPTOTIC CELL CLEARANCE	PREF
4166	4170	GO:0005623	cell	CELL	PREF
4166	4182	GO:0008037	cell recognition	CELL RECOGNITION	PREF
4187	4193	GO:0098657	uptake	UPTAKE	SYN
4271	4278	GO:0003675	protein	PROTEIN	SYN
4445	4451	GO:0040007	growth	GROWTH	PREF
4435	4458	GO:0005154	epidermal growth factor	EPIDERMAL GROWTH FACTOR	SYN
4563	4578	GO:0005886	plasma membrane	PLASMA MEMBRANE	PREF
4570	4578	GO:0016020	membrane	MEMBRANE	PREF
4661	4670	GO:0097194	apoptosis	APOPTOSIS	SYN
4648	4670	GO:0006915	induction of apoptosis	INDUCTION OF APOPTOSIS	SYN
4661	4670	GO:0006915	apoptosis	APOPTOSIS	SYN
4752	4756	GO:0005623	cell	CELL	PREF
4752	4768	GO:0008037	cell recognition	CELL RECOGNITION	PREF
4799	4803	GO:0005623	cell	CELL	PREF
4939	4946	GO:0003675	protein	PROTEIN	SYN
4962	4968	GO:0040007	growth	GROWTH	PREF
4998	5001	GO:0034005	GAS	GAS	SYN
5010	5031	GO:0006956	complement activation	COMPLEMENT ACTIVATION	PREF
5068	5075	GO:0003675	protein	PROTEIN	SYN
5247	5250	GO:0034005	GAS	GAS	SYN
5258	5264	GO:0005488	ligand	LIGAND	SYN
5431	5437	GO:0005530	lectin	LECTIN	SYN
5452	5475	GO:0005322	low-density lipoprotein	LOW-DENSITY LIPOPROTEIN	SYN
5770	5776	GO:0098657	uptake	UPTAKE	SYN
5825	5837	GO:0006909	phagocytosis	PHAGOCYTOSIS	PREF
5896	5903	GO:0005488	binding	BINDING	PREF
5940	5948	GO:0019815	antibody	ANTIBODY	SYN
5940	5948	GO:0042571	antibody	ANTIBODY	SYN
5940	5948	GO:0003823	antibody	ANTIBODY	SYN
5969	5976	GO:0005488	binding	BINDING	PREF
6116	6122	GO:0040007	growth	GROWTH	PREF
6282	6291	GO:0023052	signaling	SIGNALING	PREF
6511	6515	GO:0005623	cell	CELL	PREF
6511	6523	GO:0005634	cell nucleus	CELL NUCLEUS	SYN
