StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
57	64	GO:0003675	protein	PROTEIN	SYN
227	234	GO:0003675	protein	PROTEIN	SYN
235	242	GO:0003675	protein	PROTEIN	SYN
371	384	GO:0006351	transcription	TRANSCRIPTION	SYN
495	502	GO:0003675	protein	PROTEIN	SYN
639	646	GO:0003675	protein	PROTEIN	SYN
759	784	GO:0008594	photoreceptor development	PHOTORECEPTOR DEVELOPMENT	SYN
773	784	GO:0032502	development	DEVELOPMENT	SYN
998	1007	GO:0000785	chromatin	CHROMATIN	PREF
1111	1126	GO:0010467	gene expression	GENE EXPRESSION	PREF
1130	1155	GO:0008594	photoreceptor development	PHOTORECEPTOR DEVELOPMENT	SYN
1144	1155	GO:0032502	development	DEVELOPMENT	SYN
1269	1293	GO:0048468	terminal differentiation	TERMINAL DIFFERENTIATION	SYN
1326	1339	GO:0006351	Transcription	TRANSCRIPTION	SYN
1398	1405	GO:0003675	protein	PROTEIN	SYN
1458	1465	GO:0003675	protein	PROTEIN	SYN
1554	1561	GO:0003675	protein	PROTEIN	SYN
1586	1593	GO:0005634	nucleus	NUCLEUS	PREF
1695	1702	GO:0003675	protein	PROTEIN	SYN
1717	1720	GO:0005574	DNA	DNA	SYN
1721	1728	GO:0005488	binding	BINDING	PREF
2242	2253	GO:0032502	development	DEVELOPMENT	SYN
2298	2302	GO:0005623	cell	CELL	PREF
2387	2391	GO:0005623	cell	CELL	PREF
2634	2640	GO:0007601	vision	VISION	SYN
2642	2659	GO:0007602	Phototransduction	PHOTOTRANSDUCTION	PREF
2816	2821	GO:0007602	opsin	OPSIN	SYN
2816	2821	GO:0016918	opsin	OPSIN	SYN
2816	2821	GO:0046876	opsin	OPSIN	SYN
2816	2821	GO:0009881	opsin	OPSIN	SYN
2816	2821	GO:0015053	opsin	OPSIN	SYN
2904	2921	GO:0007602	phototransduction	PHOTOTRANSDUCTION	PREF
3192	3196	GO:0005623	cell	CELL	PREF
3210	3221	GO:0032502	development	DEVELOPMENT	SYN
3502	3506	GO:0005623	cell	CELL	PREF
