ID: GO:0003723
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
22	33	PREF	RNA BINDING	RNA Binding
161	172	PREF	RNA BINDING	RNA binding
2230	2241	PREF	RNA BINDING	RNA binding
5199	5210	PREF	RNA BINDING	RNA binding
5253	5264	PREF	RNA BINDING	RNA binding
5602	5613	PREF	RNA BINDING	RNA binding
6202	6213	PREF	RNA BINDING	RNA binding
9133	9144	PREF	RNA BINDING	RNA binding
27771	27782	PREF	RNA BINDING	RNA binding
49620	49631	PREF	RNA BINDING	RNA binding
ID: GO:0005562
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
22	25	SYN	RNA	RNA
161	164	SYN	RNA	RNA
232	235	SYN	RNA	RNA
834	837	SYN	RNA	RNA
2230	2233	SYN	RNA	RNA
5199	5202	SYN	RNA	RNA
5253	5256	SYN	RNA	RNA
5602	5605	SYN	RNA	RNA
6202	6205	SYN	RNA	RNA
6524	6527	SYN	RNA	RNA
9133	9136	SYN	RNA	RNA
17699	17702	SYN	RNA	RNA
21072	21075	SYN	RNA	RNA
27771	27774	SYN	RNA	RNA
27887	27890	SYN	RNA	RNA
35727	35730	SYN	RNA	RNA
37148	37151	SYN	RNA	RNA
37230	37233	SYN	RNA	RNA
37363	37366	SYN	RNA	RNA
38854	38857	SYN	RNA	RNA
47041	47044	SYN	RNA	RNA
49620	49623	SYN	RNA	RNA
ID: GO:0005488
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
26	33	PREF	BINDING	Binding
165	172	PREF	BINDING	binding
2234	2241	PREF	BINDING	binding
5203	5210	PREF	BINDING	binding
5257	5264	PREF	BINDING	binding
5606	5613	PREF	BINDING	binding
6206	6213	PREF	BINDING	binding
9137	9144	PREF	BINDING	binding
27775	27782	PREF	BINDING	binding
49624	49631	PREF	BINDING	binding
ID: GO:0003675
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
34	41	SYN	PROTEIN	Protein
173	180	SYN	PROTEIN	protein
1049	1056	SYN	PROTEIN	protein
2242	2249	SYN	PROTEIN	protein
2253	2260	SYN	PROTEIN	protein
5614	5621	SYN	PROTEIN	protein
5881	5888	SYN	PROTEIN	protein
5992	5999	SYN	PROTEIN	protein
6340	6347	SYN	PROTEIN	protein
7584	7591	SYN	PROTEIN	protein
7887	7894	SYN	PROTEIN	protein
8780	8787	SYN	PROTEIN	protein
9429	9436	SYN	PROTEIN	protein
23233	23240	SYN	PROTEIN	protein
23974	23981	SYN	PROTEIN	protein
25690	25697	SYN	PROTEIN	protein
27783	27790	SYN	PROTEIN	protein
40082	40089	SYN	PROTEIN	protein
42194	42201	SYN	PROTEIN	Protein
47690	47697	SYN	PROTEIN	protein
49632	49639	SYN	PROTEIN	protein
ID: GO:0000278
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
122	129	SYN	MITOSIS	mitosis
6132	6139	SYN	MITOSIS	mitosis
10182	10189	SYN	MITOSIS	mitosis
ID: GO:0007067
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
122	129	SYN	MITOSIS	mitosis
6132	6139	SYN	MITOSIS	mitosis
10182	10189	SYN	MITOSIS	mitosis
ID: GO:0016070
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
232	246	SYN	RNA METABOLISM	RNA metabolism
ID: GO:0008152
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
236	246	SYN	METABOLISM	metabolism
1801	1811	SYN	METABOLISM	metabolism
2864	2874	SYN	METABOLISM	metabolism
7388	7398	SYN	METABOLISM	metabolism
10527	10537	SYN	METABOLISM	metabolism
26343	26353	SYN	METABOLISM	metabolism
28788	28798	SYN	METABOLISM	metabolism
29102	29112	SYN	METABOLISM	metabolism
ID: GO:0035825
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
354	378	PREF	HOMOLOGOUS RECOMBINATION	homologous recombination
41615	41639	PREF	HOMOLOGOUS RECOMBINATION	homologous recombination
ID: GO:0045444
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1301	1326	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
1606	1631	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
18266	18291	SYN	ADIPOCYTE DIFFERENTIATION	Adipocyte Differentiation
18969	18994	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
19198	19210	SYN	ADIPOGENESIS	adipogenesis
19281	19293	SYN	ADIPOGENESIS	adipogenesis
19295	19307	SYN	ADIPOGENESIS	Adipogenesis
19443	19468	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
19653	19665	SYN	ADIPOGENESIS	adipogenesis
22008	22033	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
23007	23032	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
27624	27649	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
36840	36865	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
36993	37018	SYN	ADIPOCYTE DIFFERENTIATION	adipocyte differentiation
37185	37197	SYN	ADIPOGENESIS	adipogenesis
46450	46462	SYN	ADIPOGENESIS	Adipogenesis
46671	46696	SYN	ADIPOCYTE DIFFERENTIATION	Adipocyte differentiation
ID: GO:0001649
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1660	1686	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
17264	17290	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
17619	17645	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
20080	20106	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
20532	20558	PREF	OSTEOBLAST DIFFERENTIATION	Osteoblast differentiation
22046	22072	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
22783	22809	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
22870	22896	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
27700	27726	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
45570	45596	PREF	OSTEOBLAST DIFFERENTIATION	osteoblast differentiation
ID: GO:0048762
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1752	1784	PREF	MESENCHYMAL CELL DIFFERENTIATION	mesenchymal cell differentiation
7289	7321	PREF	MESENCHYMAL CELL DIFFERENTIATION	mesenchymal cell differentiation
27803	27835	PREF	MESENCHYMAL CELL DIFFERENTIATION	mesenchymal cell differentiation
ID: GO:0030154
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1764	1784	PREF	CELL DIFFERENTIATION	cell differentiation
7301	7321	PREF	CELL DIFFERENTIATION	cell differentiation
27815	27835	PREF	CELL DIFFERENTIATION	cell differentiation
29146	29166	PREF	CELL DIFFERENTIATION	cell differentiation
ID: GO:0005623
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1764	1768	PREF	CELL	cell
2835	2839	PREF	CELL	cell
4368	4372	PREF	CELL	cell
4827	4831	PREF	CELL	cell
5048	5052	PREF	CELL	cell
5833	5837	PREF	CELL	cell
7301	7305	PREF	CELL	cell
19948	19952	PREF	CELL	cell
27815	27819	PREF	CELL	cell
29146	29150	PREF	CELL	cell
36122	36126	PREF	CELL	cell
46944	46948	PREF	CELL	cell
47424	47428	PREF	CELL	Cell
ID: GO:0007568
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
2363	2368	PREF	AGING	aging
2695	2700	PREF	AGING	aging
3327	3332	PREF	AGING	aging
3530	3535	PREF	AGING	aging
4620	4625	PREF	AGING	Aging
7432	7437	PREF	AGING	aging
22076	22081	PREF	AGING	aging
22579	22584	PREF	AGING	aging
23758	23763	PREF	AGING	aging
24939	24944	PREF	AGING	aging
25195	25200	PREF	AGING	aging
29522	29527	PREF	AGING	aging
ID: GO:0001501
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
