StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
602	607	GO:0007568	aging	AGING	PREF
690	696	GO:0048511	rhythm	RHYTHM	SYN
1326	1336	GO:0065007	regulation	REGULATION	SYN
1659	1669	GO:0065007	regulation	REGULATION	SYN
1860	1864	GO:0005623	cell	CELL	PREF
1860	1870	GO:0008219	cell death	CELL DEATH	PREF
2482	2494	GO:0009405	pathogenesis	PATHOGENESIS	PREF
17918	17930	GO:0000806	Y chromosome	Y CHROMOSOME	PREF
17920	17930	GO:0005694	chromosome	CHROMOSOME	PREF
18029	18041	GO:0000806	Y chromosome	Y CHROMOSOME	PREF
18031	18041	GO:0005694	chromosome	CHROMOSOME	PREF
18129	18133	GO:0034023	pure	PURE	SYN
18188	18200	GO:0000806	Y chromosome	Y CHROMOSOME	PREF
18190	18200	GO:0005694	chromosome	CHROMOSOME	PREF
18503	18515	GO:0000806	Y chromosome	Y CHROMOSOME	PREF
18505	18515	GO:0005694	chromosome	CHROMOSOME	PREF
22348	22359	GO:0006280	mutagenesis	MUTAGENESIS	SYN
25628	25643	GO:0017144	drug metabolism	DRUG METABOLISM	SYN
25633	25643	GO:0008152	metabolism	METABOLISM	SYN
25903	25918	GO:0042493	drug resistance	DRUG RESISTANCE	SYN
25903	25918	GO:0009315	drug resistance	DRUG RESISTANCE	SYN
29727	29733	GO:0048511	rhythm	RHYTHM	SYN
30856	30866	GO:0065007	regulation	REGULATION	SYN
31165	31171	GO:0048511	rhythm	RHYTHM	SYN
31494	31503	GO:0009058	formation	FORMATION	SYN
31535	31544	GO:0046903	secretion	SECRETION	PREF
31617	31626	GO:0046903	secretion	SECRETION	PREF
32044	32053	GO:0046903	secretion	SECRETION	PREF
32128	32137	GO:0046903	secretion	SECRETION	PREF
32375	32384	GO:0046903	secretion	SECRETION	PREF
32832	32851	GO:0004097	tyrosinase activity	TYROSINASE ACTIVITY	SYN
32832	32851	GO:0004503	tyrosinase activity	TYROSINASE ACTIVITY	SYN
33357	33363	GO:0048511	rhythm	RHYTHM	SYN
33802	33808	GO:0048511	rhythm	RHYTHM	SYN
34011	34017	GO:0048511	rhythm	RHYTHM	SYN
34612	34618	GO:0007601	vision	VISION	SYN
35070	35075	GO:0007568	aging	AGING	PREF
36396	36401	GO:0007568	aging	AGING	PREF
38780	38783	GO:0005574	DNA	DNA	SYN
39579	39589	GO:0005694	chromosome	CHROMOSOME	PREF
40094	40098	GO:0019013	Core	CORE	SYN
