StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
0	3	GO:0005574	DNA	DNA	SYN
0	11	GO:0003677	DNA binding	DNA BINDING	PREF
4	11	GO:0005488	binding	BINDING	PREF
128	131	GO:0005574	DNA	DNA	SYN
128	143	GO:0006260	DNA replication	DNA REPLICATION	PREF
221	237	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
297	300	GO:0005574	DNA	DNA	SYN
926	929	GO:0005574	DNA	DNA	SYN
1050	1053	GO:0005574	DNA	DNA	SYN
1088	1107	GO:0000732	Strand displacement	STRAND DISPLACEMENT	PREF
1699	1706	GO:0005488	binding	BINDING	PREF
1688	1706	GO:0000166	nucleotide binding	NUCLEOTIDE BINDING	PREF
1708	1711	GO:0005574	DNA	DNA	SYN
1708	1719	GO:0003677	DNA binding	DNA BINDING	PREF
1712	1719	GO:0005488	binding	BINDING	PREF
1724	1738	GO:0006200	ATP hydrolysis	ATP HYDROLYSIS	SYN
1775	1778	GO:0005574	DNA	DNA	SYN
1938	1941	GO:0005574	DNA	DNA	SYN
2245	2248	GO:0005574	DNA	DNA	SYN
2387	2403	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
2443	2446	GO:0005574	DNA	DNA	SYN
2443	2464	GO:0003678	DNA helicase activity	DNA HELICASE ACTIVITY	PREF
2447	2464	GO:0004386	helicase activity	HELICASE ACTIVITY	PREF
2549	2566	GO:0004386	helicase activity	HELICASE ACTIVITY	PREF
2603	2620	GO:0004386	helicase activity	HELICASE ACTIVITY	PREF
2628	2644	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
2749	2758	GO:0000785	Chromatin	CHROMATIN	PREF
2922	2925	GO:0005574	DNA	DNA	SYN
3130	3133	GO:0005574	DNA	DNA	SYN
3170	3173	GO:0005574	DNA	DNA	SYN
3395	3409	GO:0006200	ATP hydrolysis	ATP HYDROLYSIS	SYN
3489	3492	GO:0005574	DNA	DNA	SYN
3868	3871	GO:0005574	DNA	DNA	SYN
3868	3879	GO:0003677	DNA binding	DNA BINDING	PREF
3872	3879	GO:0005488	binding	BINDING	PREF
4060	4063	GO:0005574	DNA	DNA	SYN
4274	4277	GO:0005574	DNA	DNA	SYN
4666	4675	GO:0003887	Sequenase	SEQUENASE	SYN
4761	4764	GO:0005574	DNA	DNA	SYN
4792	4799	GO:0004530	DNase I	DNASE I	SYN
4808	4823	GO:0003887	Klenow fragment	KLENOW FRAGMENT	SYN
4891	4899	GO:0019815	antibody	ANTIBODY	SYN
4891	4899	GO:0042571	antibody	ANTIBODY	SYN
4891	4899	GO:0003823	antibody	ANTIBODY	SYN
4943	4957	GO:0016887	SV40 T-antigen	SV40 T-ANTIGEN	SYN
5042	5049	GO:0003675	protein	PROTEIN	SYN
5554	5558	GO:0005623	CELL	CELL	PREF
5903	5906	GO:0005574	DNA	DNA	SYN
5986	5989	GO:0005574	DNA	DNA	SYN
6160	6163	GO:0005574	DNA	DNA	SYN
6293	6296	GO:0005574	DNA	DNA	SYN
7469	7472	GO:0005574	DNA	DNA	SYN
7538	7541	GO:0005574	DNA	DNA	SYN
7692	7695	GO:0005574	DNA	DNA	SYN
7697	7700	GO:0005574	DNA	DNA	SYN
7728	7737	GO:0003887	Sequenase	SEQUENASE	SYN
7990	8006	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
8143	8153	GO:0004175	proteinase	PROTEINASE	SYN
8612	8615	GO:0005574	DNA	DNA	SYN
9145	9148	GO:0005574	DNA	DNA	SYN
9438	9448	GO:0004175	proteinase	PROTEINASE	SYN
9925	9932	GO:0004530	DNase I	DNASE I	SYN
10034	10041	GO:0004530	DNase I	DNASE I	SYN
10164	10167	GO:0005562	RNA	RNA	SYN
10206	10213	GO:0005488	binding	BINDING	PREF
10730	10733	GO:0005574	DNA	DNA	SYN
10935	10938	GO:0005574	DNA	DNA	SYN
10973	10976	GO:0005574	DNA	DNA	SYN
11126	11133	GO:0005488	binding	BINDING	PREF
11292	11299	GO:0005488	binding	BINDING	PREF
11313	11316	GO:0005574	DNA	DNA	SYN
11384	11391	GO:0004530	DNase I	DNASE I	SYN
11592	11599	GO:0004530	DNase I	DNASE I	SYN
11619	11622	GO:0005574	DNA	DNA	SYN
11959	11962	GO:0005574	DNA	DNA	SYN
12039	12042	GO:0005574	DNA	DNA	SYN
12074	12085	GO:0042555	Mcm complex	MCM COMPLEX	PREF
12108	12111	GO:0005574	DNA	DNA	SYN
12120	12127	GO:0005488	binding	BINDING	PREF
12693	12707	GO:0016887	SV40 T-antigen	SV40 T-ANTIGEN	SYN
12870	12873	GO:0005574	DNA	DNA	SYN
12945	12952	GO:0005488	binding	BINDING	PREF
12965	12974	GO:0007586	digestion	DIGESTION	PREF
13013	13020	GO:0003675	protein	PROTEIN	SYN
13062	13065	GO:0005574	DNA	DNA	SYN
13157	13173	GO:0005657	replication fork	REPLICATION FORK	PREF
13174	13183	GO:0009058	Formation	FORMATION	SYN
13572	13583	GO:0042555	Mcm complex	MCM COMPLEX	PREF
13799	13802	GO:0005574	DNA	DNA	SYN
13874	13883	GO:0009058	formation	FORMATION	SYN
14062	14069	GO:0005488	binding	BINDING	PREF
14262	14271	GO:0009058	formation	FORMATION	SYN
14325	14328	GO:0005574	DNA	DNA	SYN
14325	14336	GO:0003677	DNA binding	DNA BINDING	PREF
14329	14336	GO:0005488	binding	BINDING	PREF
14450	14453	GO:0005574	DNA	DNA	SYN
14450	14471	GO:0003678	DNA helicase activity	DNA HELICASE ACTIVITY	PREF
14454	14471	GO:0004386	helicase activity	HELICASE ACTIVITY	PREF
15125	15128	GO:0005574	DNA	DNA	SYN
15146	15162	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
15176	15193	GO:0004386	helicase activity	HELICASE ACTIVITY	PREF
15647	15663	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
15677	15680	GO:0005574	DNA	DNA	SYN
15767	15770	GO:0005574	DNA	DNA	SYN
15872	15875	GO:0005574	DNA	DNA	SYN
15897	15904	GO:0005488	binding	BINDING	PREF
17306	17313	GO:0005488	Binding	BINDING	PREF
18232	18248	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
18264	18267	GO:0005574	DNA	DNA	SYN
18444	18447	GO:0005574	DNA	DNA	SYN
18675	18678	GO:0005574	DNA	DNA	SYN
18707	18722	GO:0016887	ATPase activity	ATPASE ACTIVITY	PREF
18892	18895	GO:0005574	DNA	DNA	SYN
19024	19040	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
19066	19069	GO:0005574	DNA	DNA	SYN
19324	19331	GO:0007114	budding	BUDDING	SYN
20760	20777	GO:0004386	helicase activity	HELICASE ACTIVITY	PREF
20822	20825	GO:0005574	DNA	DNA	SYN
21164	21181	GO:0004386	helicase activity	HELICASE ACTIVITY	PREF
21303	21320	GO:0004386	helicase activity	HELICASE ACTIVITY	PREF
22019	22035	GO:0097373	Mcm4/6/7 complex	MCM4/6/7 COMPLEX	SYN
23191	23194	GO:0005574	DNA	DNA	SYN
23191	23204	GO:0032508	DNA unwinding	DNA UNWINDING	SYN
24312	24315	GO:0005574	DNA	DNA	SYN
24312	24323	GO:0003677	DNA binding	DNA BINDING	PREF
24316	24323	GO:0005488	binding	BINDING	PREF
24519	24522	GO:0005574	DNA	DNA	SYN
24519	24532	GO:0032508	DNA unwinding	DNA UNWINDING	SYN
24659	24662	GO:0005574	DNA	DNA	SYN
24830	24833	GO:0005574	DNA	DNA	SYN
25351	25354	GO:0005574	DNA	DNA	SYN
25450	25464	GO:0016887	SV40 T-antigen	SV40 T-ANTIGEN	SYN
25465	25468	GO:0005574	DNA	DNA	SYN
