ID: GO:0032502
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
33	44	SYN	DEVELOPMENT	evelopment
417	428	SYN	DEVELOPMENT	evelopment
620	631	SYN	DEVELOPMENT	evelopment
1351	1362	SYN	DEVELOPMENT	evelopment
2213	2224	SYN	DEVELOPMENT	evelopment
5561	5572	SYN	DEVELOPMENT	evelopment
5627	5638	SYN	DEVELOPMENT	evelopment
12934	12945	SYN	DEVELOPMENT	evelopment
14306	14317	SYN	DEVELOPMENT	evelopment
26125	26136	SYN	DEVELOPMENT	evelopment
27871	27882	SYN	DEVELOPMENT	evelopment
28228	28239	SYN	DEVELOPMENT	evelopment
29002	29013	SYN	DEVELOPMENT	evelopment
30875	30886	SYN	DEVELOPMENT	evelopment
31250	31261	SYN	DEVELOPMENT	evelopment
31822	31833	SYN	DEVELOPMENT	evelopment
35097	35108	SYN	DEVELOPMENT	evelopment
38242	38253	SYN	DEVELOPMENT	evelopment
39524	39535	SYN	DEVELOPMENT	evelopment
61592	61603	SYN	DEVELOPMENT	evelopment
ID: GO:0010467
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
207	222	PREF	GENE EXPRESSION	ene expression
1669	1684	PREF	GENE EXPRESSION	ene expression
5058	5073	PREF	GENE EXPRESSION	ene expression
6489	6504	PREF	GENE EXPRESSION	ene expression
39304	39319	PREF	GENE EXPRESSION	ene expression
ID: GO:0000785
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
236	245	PREF	CHROMATIN	hromatin
1548	1557	PREF	CHROMATIN	hromatin
4572	4581	PREF	CHROMATIN	hromatin
4618	4627	PREF	CHROMATIN	hromatin
4781	4790	PREF	CHROMATIN	hromatin
5211	5220	PREF	CHROMATIN	hromatin
33328	33337	PREF	CHROMATIN	hromatin
39228	39237	PREF	CHROMATIN	hromatin
ID: GO:0005623
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
606	610	PREF	CELL	ell
2030	2034	PREF	CELL	ell
6620	6624	PREF	CELL	ell
8674	8678	PREF	CELL	ell
8721	8725	PREF	CELL	ell
9654	9658	PREF	CELL	ell
9692	9696	PREF	CELL	ell
9750	9754	PREF	CELL	ell
9881	9885	PREF	CELL	ell
9905	9909	PREF	CELL	ell
10250	10254	PREF	CELL	ell
10761	10765	PREF	CELL	ell
10806	10810	PREF	CELL	ell
11155	11159	PREF	CELL	ell
12138	12142	PREF	CELL	ell
13054	13058	PREF	CELL	ell
14285	14289	PREF	CELL	ell
18972	18976	PREF	CELL	ell
19155	19159	PREF	CELL	ell
20974	20978	PREF	CELL	ell
21627	21631	PREF	CELL	ell
22027	22031	PREF	CELL	ell
23626	23630	PREF	CELL	ell
24879	24883	PREF	CELL	ell
27678	27682	PREF	CELL	ell
28422	28426	PREF	CELL	ell
31999	32003	PREF	CELL	ell
32937	32941	PREF	CELL	ell
35837	35841	PREF	CELL	ell
36499	36503	PREF	CELL	ell
37874	37878	PREF	CELL	ell
39345	39349	PREF	CELL	ell
41247	41251	PREF	CELL	ell
42397	42401	PREF	CELL	ell
42500	42504	PREF	CELL	ell
43461	43465	PREF	CELL	ell
45040	45044	PREF	CELL	ell
46621	46625	PREF	CELL	ell
46741	46745	PREF	CELL	ell
47147	47151	PREF	CELL	ell
48648	48652	PREF	CELL	ell
53189	53193	PREF	CELL	ell
53568	53572	PREF	CELL	ell
54230	54234	PREF	CELL	ell
56347	56351	PREF	CELL	ell
57757	57761	PREF	CELL	ell
60089	60093	PREF	CELL	ell
ID: GO:0003675
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
637	644	SYN	PROTEIN	rotein
3784	3791	SYN	PROTEIN	rotein
3845	3852	SYN	PROTEIN	rotein
4540	4547	SYN	PROTEIN	rotein
4548	4555	SYN	PROTEIN	rotein
5233	5240	SYN	PROTEIN	rotein
5536	5543	SYN	PROTEIN	rotein
5606	5613	SYN	PROTEIN	rotein
