ID: GO:0000982
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
120	140	SYN	TRANSCRIPTION FACTOR	ranscription factor
2495	2515	SYN	TRANSCRIPTION FACTOR	ranscription factor
30344	30364	SYN	TRANSCRIPTION FACTOR	ranscription factor
34552	34572	SYN	TRANSCRIPTION FACTOR	ranscription factor
35795	35815	SYN	TRANSCRIPTION FACTOR	ranscription factor
41473	41493	SYN	TRANSCRIPTION FACTOR	ranscription factor
ID: GO:0006351
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
120	133	SYN	TRANSCRIPTION	ranscription
629	642	SYN	TRANSCRIPTION	ranscription
1497	1510	SYN	TRANSCRIPTION	ranscription
2495	2508	SYN	TRANSCRIPTION	ranscription
8297	8310	SYN	TRANSCRIPTION	ranscription
18367	18380	SYN	TRANSCRIPTION	ranscription
19675	19688	SYN	TRANSCRIPTION	ranscription
20645	20658	SYN	TRANSCRIPTION	ranscription
20968	20981	SYN	TRANSCRIPTION	ranscription
21079	21092	SYN	TRANSCRIPTION	ranscription
22368	22381	SYN	TRANSCRIPTION	ranscription
23763	23776	SYN	TRANSCRIPTION	ranscription
24973	24986	SYN	TRANSCRIPTION	ranscription
25549	25562	SYN	TRANSCRIPTION	ranscription
29923	29936	SYN	TRANSCRIPTION	ranscription
30344	30357	SYN	TRANSCRIPTION	ranscription
30417	30430	SYN	TRANSCRIPTION	ranscription
31280	31293	SYN	TRANSCRIPTION	ranscription
32322	32335	SYN	TRANSCRIPTION	ranscription
33659	33672	SYN	TRANSCRIPTION	ranscription
33824	33837	SYN	TRANSCRIPTION	ranscription
33863	33876	SYN	TRANSCRIPTION	ranscription
34552	34565	SYN	TRANSCRIPTION	ranscription
35795	35808	SYN	TRANSCRIPTION	ranscription
40952	40965	SYN	TRANSCRIPTION	ranscription
41473	41486	SYN	TRANSCRIPTION	ranscription
42124	42137	SYN	TRANSCRIPTION	ranscription
43318	43331	SYN	TRANSCRIPTION	ranscription
44474	44487	SYN	TRANSCRIPTION	ranscription
46336	46349	SYN	TRANSCRIPTION	ranscription
46413	46426	SYN	TRANSCRIPTION	ranscription
ID: GO:0005488
StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
264	271	PREF	BINDING	inding
902	909	PREF	BINDING	inding
1589	1596	PREF	BINDING	inding
7298	7305	PREF	BINDING	inding
11180	11187	PREF	BINDING	inding
11422	11429	PREF	BINDING	inding
12928	12935	PREF	BINDING	inding
15244	15251	PREF	BINDING	inding
