StartIndex	EndIndex	GO:ID	Term	OntologyTerm	MatchType
1015	1025	GO:0005694	Chromosome	CHROMOSOME	PREF
1707	1711	GO:0005623	cell	CELL	PREF
1707	1719	GO:0005634	cell nucleus	CELL NUCLEUS	SYN
1712	1719	GO:0005634	nucleus	NUCLEUS	PREF
1978	1990	GO:0009405	pathogenesis	PATHOGENESIS	PREF
2616	2626	GO:0005694	chromosome	CHROMOSOME	PREF
2614	2626	GO:0000806	Y chromosome	Y CHROMOSOME	PREF
3036	3048	GO:0009405	pathogenesis	PATHOGENESIS	PREF
3127	3137	GO:0005694	chromosome	CHROMOSOME	PREF
3337	3347	GO:0005694	Chromosome	CHROMOSOME	PREF
3577	3588	GO:0032502	development	DEVELOPMENT	SYN
3787	3794	GO:0003675	protein	PROTEIN	SYN
3952	3962	GO:0065007	regulation	REGULATION	SYN
4297	4308	GO:0032502	development	DEVELOPMENT	SYN
5500	5510	GO:0005694	Chromosome	CHROMOSOME	PREF
5543	5553	GO:0005698	centromere	CENTROMERE	SYN
5543	5553	GO:0000775	centromere	CENTROMERE	SYN
6340	6350	GO:0005694	Chromosome	CHROMOSOME	PREF
6745	6756	GO:0032502	development	DEVELOPMENT	SYN
7872	7881	GO:0000785	chromatin	CHROMATIN	PREF
8126	8129	GO:0005574	DNA	DNA	SYN
8163	8166	GO:0005574	DNA	DNA	SYN
9047	9057	GO:0005694	Chromosome	CHROMOSOME	PREF
9376	9386	GO:0005694	Chromosome	CHROMOSOME	PREF
9562	9571	GO:0000785	chromatin	CHROMATIN	PREF
9656	9666	GO:0005694	Chromosome	CHROMOSOME	PREF
9833	9843	GO:0005694	Chromosome	CHROMOSOME	PREF
10011	10020	GO:0000785	chromatin	CHROMATIN	PREF
10371	10381	GO:0005694	Chromosome	CHROMOSOME	PREF
10731	10740	GO:0000785	chromatin	CHROMATIN	PREF
11365	11372	GO:0003675	protein	PROTEIN	SYN
11750	11760	GO:0005694	Chromosome	CHROMOSOME	PREF
11956	11965	GO:0000785	chromatin	CHROMATIN	PREF
12466	12476	GO:0005694	Chromosome	CHROMOSOME	PREF
12622	12632	GO:0005694	Chromosome	CHROMOSOME	PREF
12677	12680	GO:0033736	LOD	LOD	SYN
12689	12692	GO:0033736	LOD	LOD	SYN
12880	12890	GO:0005694	Chromosome	CHROMOSOME	PREF
12978	12981	GO:0033736	LOD	LOD	SYN
13012	13022	GO:0005694	Chromosome	CHROMOSOME	PREF
13103	13106	GO:0033736	LOD	LOD	SYN
13126	13129	GO:0033736	LOD	LOD	SYN
13399	13409	GO:0005694	Chromosome	CHROMOSOME	PREF
13523	13533	GO:0005694	Chromosome	CHROMOSOME	PREF
13818	13828	GO:0005694	Chromosome	CHROMOSOME	PREF
13966	13976	GO:0005694	chromosome	CHROMOSOME	PREF
14086	14096	GO:0005694	Chromosome	CHROMOSOME	PREF
